sku	name	image	description	url
890998	Weekday Prime organic cotton T-shirt in white	https://images.asos-media.com/products/weekday-prime-organic-cotton-t-shirt-in-white/6922681-1-white 	T-shirt by Weekday Basic but essential High neck Short sleeves Relaxed fit Loose but not oversized Part of the Eco Edit	https://www.asos.com/us/weekday/weekday-prime-organic-cotton-t-shirt-in-white/prd/6922681
956769	Weekday Note ribbed brief in white	https://images.asos-media.com/products/weekday-note-ribbed-brief-in-white/7351554-1-white 	Briefs by Weekday Smooth stretch fabric Elasticated waist Plain design Brief cut Machine wash 96% Polyamide, 4% Spandex Our model wears a UK S/EU S/US XS	https://www.asos.com/us/weekday/weekday-note-ribbed-brief-in-white/prd/7351554
915695	Weekday Huge organic cotton T-shirt dress in black	https://images.asos-media.com/products/weekday-huge-organic-cotton-t-shirt-dress-in-black/7083843-1-black 	Dress by Weekday Plain design When in doubt, wear this Round neck Oversized fit More room for activities Part of the Eco Edit Cuz caring for the planet is cool	https://www.asos.com/us/weekday/weekday-huge-organic-cotton-t-shirt-dress-in-black/prd/7083843
1098517	Weekday Zip Mini Skirt	https://images.asos-media.com/products/weekday-zip-mini-skirt/8286333-1-grey 	Mini skirt by Weekday Wool-rich fabric High-rise waist Side pockets Zip fastening Two back pockets Regular fit - true to size	https://www.asos.com/us/weekday/weekday-zip-mini-skirt/prd/8286333
1053003	Wolf & Whistle Exclusive lace trim bikini bottom in black	https://images.asos-media.com/products/wolf-whistle-exclusive-lace-trim-bikini-bottom-in-black/7975585-1-black 	Bikini bottoms by Wolf & Whistle Just add water Low rise Eyelash lace trims Sheer delight Brief cut Exclusive to ASOS	https://www.asos.com/us/wolf-whistle/wolf-whistle-exclusive-lace-trim-bikini-bottom-in-black/prd/7975585
1138015	Weekday Sense Pants with Zipped Hem	https://images.asos-media.com/products/weekday-sense-pants-with-zipped-hem/8553203-1-black 	Pants by Weekday Suitable for life in (or out of) the office High rise Just like your standards Zip fly Zipped hem Regular cut Fits you just right	https://www.asos.com/us/weekday/weekday-sense-pants-with-zipped-hem/prd/8553203
1047163	Wonderbra t-shirt bra a - g cup	https://images.asos-media.com/products/wonderbra-t-shirt-bra-a-g-cup/7933042-1-black 	Bra by Wonderbra Lightly padded cups Underwire support It's what's underneath that counts Adjustable straps Hook-and-eye closure The sizing on this product runs small We recommend sizing up one back size	https://www.asos.com/us/wonderbra/wonderbra-t-shirt-bra-a-g-cup/prd/7933042
1104663	Warehouse Occasion Classic Prom Dress	https://images.asos-media.com/products/warehouse-occasion-classic-prom-dress/8329026-1-navy 	Evening dress by Warehouse Lined lace V-neck Wrap front V-back Zip-back fastening Regular fit - true to size Machine wash 64% Cotton, 36% Polyamide Our model wears a UK 8/EU 34/US 4 and is 176cm/5'9.5" tall	https://www.asos.com/us/warehouse/warehouse-occasion-classic-prom-dress/prd/8329026
1142750	Wolf & Whistle Velvet Strappy Bikini Bottom	https://images.asos-media.com/products/wolf-whistle-velvet-strappy-bikini-bottom/8586080-1-royalnavy 	Bikini top by Wolf & Whistle Low rise Strappy sides Brief cut Exclusive to ASOS You heard it here first	https://www.asos.com/us/wolf-whistle/wolf-whistle-velvet-strappy-bikini-bottom/prd/8586080
1142721	Wolf & Whistle Croc Printed Lattice Plunge Swimsuit DD - G Cup	https://images.asos-media.com/products/wolf-whistle-croc-printed-lattice-plunge-swimsuit-dd-g-cup/8585727-1-black 	Swimsuit by Wolf & Whistle Stretch swim fabric Plunge neck Lace-up front Adjustable straps High-cut leg Exclusive to ASOS	https://www.asos.com/us/wolf-whistle/wolf-whistle-croc-printed-lattice-plunge-swimsuit-dd-g-cup/prd/8585727
1142749	Wolf & Whistle Velvet Strappy Bikini Top	https://images.asos-media.com/products/wolf-whistle-velvet-strappy-bikini-top/8586085-1-royalnavy 	Bikini top by Wolf & Whistle Off-shoulder style Brigitte knows best Plunge front Strappy details Clasp closure Exclusive to ASOS	https://www.asos.com/us/wolf-whistle/wolf-whistle-velvet-strappy-bikini-top/prd/8586085
1047165	Wonderbra t-shirt bra a - g cup	https://images.asos-media.com/products/wonderbra-t-shirt-bra-a-g-cup/7933037-1-skin 	Bra by Wonderbra Lightly padded cups Underwire support It's what's underneath that counts Adjustable straps Hook-and-eye closure The sizing on this product runs small We recommend sizing up one back size	https://www.asos.com/us/wonderbra/wonderbra-t-shirt-bra-a-g-cup/prd/7933037
1142745	Wolf & Whistle Zip Front Swimsuit DD - G Cup	https://images.asos-media.com/products/wolf-whistle-zip-front-swimsuit-dd-g-cup/8586089-1-black 	Swimsuit by Wolf & Whistle Plain stretch swim fabric Scoop neck Zip front Low scoop back Brazilian cut Exclusive to ASOS	https://www.asos.com/us/wolf-whistle/wolf-whistle-zip-front-swimsuit-dd-g-cup/prd/8586089
1142757	Wolf & Whistle Strappy Bikini Top	https://images.asos-media.com/products/wolf-whistle-strappy-bikini-top/8586096-1-black 	Bikini top by Wolf & Whistle Just add water Halter neck Triangle cups Strappy design Tie closure	https://www.asos.com/us/wolf-whistle/wolf-whistle-strappy-bikini-top/prd/8586096
1153068	Waven Ina Pocketed A-Line Denim Skirt	https://images.asos-media.com/products/waven-ina-pocketed-a-line-denim-skirt/8661931-1-indigo 	Skirt by WÅVEN Cotton denim Dark blue wash Mid-rise waist Functional pockets A-line cut Regular fit - true to size	https://www.asos.com/us/waven/waven-ina-pocketed-a-line-denim-skirt/prd/8661931
1166676	Wyldr Printed Satin Bralette Crop Top	https://images.asos-media.com/products/wyldr-printed-satin-bralette-crop-top/8761133-1-pink 	Top by Wyldr Lightweight satin jacquard Woven-in floral design Plunge neck Triangle cups Cami straps Zip-through back Cropped cut Regular fit - true to size Hand wash 100% Polyester Our model wears a UK S/EU S/US XS and is 170cm/5'7" tall	https://www.asos.com/us/wyldr/wyldr-printed-satin-bralette-crop-top/prd/8761133
1153061	Waven Elsa Pale Mint Mom Jeans	https://images.asos-media.com/products/waven-elsa-pale-mint-mom-jeans/8661855-1-palemint 	Jeans by WÅVEN High rise Concealed fly Functional pockets Slim leg Relaxed mom fit	https://www.asos.com/us/waven/waven-elsa-pale-mint-mom-jeans/prd/8661855
1112699	Raisins Barbados Bound Frill Strap Bikini Top	https://images.asos-media.com/products/raisins-barbados-bound-frill-strap-bikini-top/8381428-1-black 	Bikini top by Raisins Printed swim fabric Scoop neck Frill straps Hand wash 82% Nylon, 18% Spandex Our model wears a Small cup size and is 165cm/5'5" tall	https://www.asos.com/us/raisins/raisins-barbados-bound-frill-strap-bikini-top/prd/8381428
1169749	Weekday Boiled Wool Knit Sweater	https://images.asos-media.com/products/weekday-boiled-wool-knit-sweater/8782514-1-pink 	Sweater by Weekday Alpaca wool knit Crew neck Ribbed trims Regular fit - true to size	https://www.asos.com/us/weekday/weekday-boiled-wool-knit-sweater/prd/8782514
1110778	Radio Fiji Plunge Bikini Top	https://images.asos-media.com/products/radio-fiji-plunge-bikini-top/8375727-1-black 	Bikini top by Radio Fiji Stretch swim fabric All-over print Plunge front Scoop back Hand wash 85% Nylon, 15% Spandex Our model wears a Small cup size and is 173cm/5'8" tall	https://www.asos.com/us/radio-fiji-ats/radio-fiji-plunge-bikini-top/prd/8375727
1121997	River Island slim fit smart pants in black	https://images.asos-media.com/products/river-island-slim-fit-smart-pants-in-black/8443090-1-black 	Pants by River Island Stretch woven fabric Zip fly Side pockets and two back pockets Centre creases Garment comes up larger than average Advisable to order a size down Machine wash 64% Polyester, 34% Viscose, 2% Spandex Our model wears a W 32" Regular and is 188cm/6'2" tall Belt not included	https://www.asos.com/us/river-island/river-island-slim-fit-smart-pants-in-black/prd/8443090
1121996	River Island skinny fit smart pants in black	https://images.asos-media.com/products/river-island-skinny-fit-smart-pants-in-black/8443094-1-black 	Pants by River Island Lightweight stretch fabric Zip fly with button fastening Hook and bar closure Side pockets and two back pockets Garment comes up larger than average Advisable to order a size down Skinny fit - cut close to the body Machine wash 64% Polyester, 34% Viscose, 2% Spandex Our model wears a W 32" Regular and is 188cm/6'2" tall	https://www.asos.com/us/river-island/river-island-skinny-fit-smart-pants-in-black/prd/8443094
1141627	Reebok Training Lux Bold Legging	https://images.asos-media.com/products/reebok-training-lux-bold-legging/8577767-1-multi 	Leggings by Reebok Find More Reasons To Move with our latest campaign We’ve teamed up with 14 influencers to inspire you to get active It’s not all about PBs and athletes here Wide-cut supportive waistband Antimicrobial gusset helps prevent odour build up Flat seams for reduced friction Form-fitting compression fit Part of the Eco Edit Cuz caring for the planet is cool	https://www.asos.com/us/reebok/reebok-training-lux-bold-legging/prd/8577767
1141726	Reebok Training Racerback Tank In Gray	https://images.asos-media.com/products/reebok-training-racerback-tank-in-gray/8578123-1-black 	Tank by Reebok Marl, textured blended fibres Created by loosened threads For jersey-based experimentation Scoop neck Looser than your average crew Racer back Regular cut Fits you just right Part of the Eco Edit Cuz caring for the planet is cool	https://www.asos.com/us/reebok/reebok-training-racerback-tank-in-gray/prd/8578123
1153089	Rudie Black Leaf Jacquard Skinny Tuxedo Suit vest	https://images.asos-media.com/products/rudie-black-leaf-jacquard-skinny-tuxedo-suit-vest/8661987-1-black 	Vest by Rudie Smooth jacquard Floral print Button placket Contrast back with an adjustable cinch Skinny fit - cut very closely to the body	https://www.asos.com/us/rudie/rudie-black-leaf-jacquard-skinny-tuxedo-suit-vest/prd/8661987
1153096	Rudie Light Gray Jacquard Skinny Fit Suit Jacket	https://images.asos-media.com/products/rudie-light-gray-jacquard-skinny-fit-suit-jacket/8662118-1-grey 	Suit jacket by Rudie Take that dress code up a level Patterned lining Lined with internal pocket It's what's on the inside that counts Peak lapels Built-in pocket square Single button opening Functional pockets Center-back vent Skinny fit A tight cut for a sleek shape	https://www.asos.com/us/rudie/rudie-light-gray-jacquard-skinny-fit-suit-jacket/prd/8662118
1151132	River Island skinny fit smart pants in navy	https://images.asos-media.com/products/river-island-skinny-fit-smart-pants-in-navy/8646997-1-navy 	Pants by River Island For when you mean business Zip fly with button fastening Hook-and-bar closure Side pockets and two back pockets Skinny fit Cut closely from hips to hem	https://www.asos.com/us/river-island/river-island-skinny-fit-smart-pants-in-navy/prd/8646997
1156402	River Island Slim Tailored Pant	https://images.asos-media.com/products/river-island-slim-tailored-pant/8685804-1-black 	Pants by River Island Soft woven fabric High-rise waist Tie closure Side pockets Cropped-cut leg Regular fit - true to size	https://www.asos.com/us/river-island/river-island-slim-tailored-pant/prd/8685804
1160969	Raga Bandita Embroidered Mini Dress	https://images.asos-media.com/products/raga-bandita-embroidered-mini-dress/8718030-1-12black 	Dress by Raga This is a bit of you V-neck Embroidered floral details Say it with flowers Regular cut Fits you just right	https://www.asos.com/us/raga/raga-bandita-embroidered-mini-dress/prd/8718030
1160965	Raga Tessi Printed Romper	https://images.asos-media.com/products/raga-tessi-printed-romper/8718019-1-05sugarcookie 	Romper by Raga Bardot neck Off-shoulder design Floral embroidery It's all in the details Drawstring waist Tassel hem Regular cut Fits you just right	https://www.asos.com/us/raga/raga-tessi-printed-romper/prd/8718019
1166404	Replay lightweight taped jacket in white	https://images.asos-media.com/products/replay-lightweight-taped-jacket-in-white/8758673-1-white 	Jacket by Replay It'll see you through those tricky transitional months Funnel neck Packable hood Zip fastening Functional pockets Logo detail to sleeve Regular cut Fits you just right	https://www.asos.com/us/replay/replay-lightweight-taped-jacket-in-white/prd/8758673
1153485	Real Fusion Black Sparkle Mesh Body	https://images.asos-media.com/products/real-fusion-black-sparkle-mesh-body/8664905-1-black 	Bodysuit by Real Not just any bodysuit Sparkle design Bandeau style Adjustable straps Open back Bra and thong not included – sorry!	https://www.asos.com/us/real/real-fusion-black-sparkle-mesh-body/prd/8664905
1160892	River Island Molly Mid Waist Skinny Jeggings	https://images.asos-media.com/products/river-island-molly-mid-waist-skinny-jeggings/8717125-1-midauth 	Jeggings by River Island Stretch denim Mid-blue wash Mid-rise waist Concealed fly Five pocket styling Skinny fit - cut very closely to the body	https://www.asos.com/us/river-island/river-island-molly-mid-waist-skinny-jeggings/prd/8717125
1170835	River Island leather desert boots in light brown	https://images.asos-media.com/products/river-island-leather-desert-boots-in-light-brown/8790270-1-brown 	Boots by River Island Leather upper Lace-up fastening Slim toe Pull tab Stacked sole Textured tread Wipe with a damp sponge 100% Real Leather Upper	https://www.asos.com/us/river-island/river-island-leather-desert-boots-in-light-brown/prd/8790270
1162543	Reebok Workout LO Clean ID Sneakers In Black BS9830	https://images.asos-media.com/products/reebok-workout-lo-clean-id-sneakers-in-black-bs9830/8729108-1-black 	Sneakers by Reebok Supplier code: BS9830 Leather upper Lace-up fastening Branded tongue and cuff Padded for comfort Debossed logo Perforated toe Cushioned midsole Moulded tread	https://www.asos.com/us/reebok/reebok-workout-lo-clean-id-sneakers-in-black-bs9830/prd/8729108
1182342	Rokoko Cold Shoulder Dress With Tie Back In Velvet	https://images.asos-media.com/products/rokoko-cold-shoulder-dress-with-tie-back-in-velvet/8876361-1-navy 	Dress by Rokoko V-neck Cami straps Cold-shoulder cut Nothing to shrug at Fluted sleeves Tie back Close-cut body-conscious fit Label may read incorrect sizing Exclusive to ASOS	https://www.asos.com/us/rokoko/rokoko-cold-shoulder-dress-with-tie-back-in-velvet/prd/8876361
1171063	River Island Parka Jacket With Fleece Lined Hood In Brown	https://images.asos-media.com/products/river-island-parka-jacket-with-fleece-lined-hood-in-brown/8791854-1-brown 	Coat by River Island Smooth woven fabric Padded for extra warmth Attached hood Faux fur trim Zip fastening Functional pockets Regular fit - true to size Machine wash 100% Cotton Our model wears a size Medium and is 183cm/6'0" tall	https://www.asos.com/us/river-island/river-island-parka-jacket-with-fleece-lined-hood-in-brown/prd/8791854
1185900	Reclaimed Vintage inspired eye signet ring in silver exclusive to asos	https://images.asos-media.com/products/reclaimed-vintage-inspired-eye-signet-ring-in-silver-exclusive-to-asos/8901078-1-silver 	Ring by Reclaimed Vintage Silver-tone finish Signet design Engraved detail Set on a tapered shank Exclusive to ASOS	https://www.asos.com/us/reclaimed-vintage/reclaimed-vintage-inspired-eye-signet-ring-in-silver-exclusive-to-asos/prd/8901078
1142652	Peek & Beau Crochet Lace Bikini Top	https://images.asos-media.com/products/peek-beau-crochet-lace-bikini-top/8585358-1-nude 	Bikini top by Peek & Beau Stretch swim fabric Square neck Crochet lace insert Cut-out design Frill detail with pom-pom trim Adjustable straps Tie closure Exclusive to ASOS	https://www.asos.com/us/peek-beau/peek-beau-crochet-lace-bikini-top/prd/8585358
1155647	Paper Dolls Petite Bardot Mini Skater Dress with Crochet Trim	https://images.asos-media.com/products/paper-dolls-petite-bardot-mini-skater-dress-with-crochet-trim/8679071-1-multi 	Petite dress by Paper Dolls Petite Smooth stretch fabric Floral print Bardot neck Crochet lace trim Flared skirt Zip-back fastening Regular fit - true to size Hand wash 90% Polyester, 10% Spandex Our model wears a UK 8/EU 36/US 4 and is 163cm/5'4" tall	https://www.asos.com/us/paper-dolls-petite/paper-dolls-petite-bardot-mini-skater-dress-with-crochet-trim/prd/8679071
1158198	Paper Dolls Tall Long Sleeve Midi Dress	https://images.asos-media.com/products/paper-dolls-tall-long-sleeve-midi-dress/8698916-1-wine 	Tall dress by Paper Dolls Tall Soft woven fabric High neck Long sleeves Flared cuffs Zip back fastening Regular fit - true to size Hand wash 96% Polyester, 4% Spandex Our model wears a UK 8/EU 36/US 4 and is 178cm/5'10" tall	https://www.asos.com/us/paper-dolls-tall/paper-dolls-tall-long-sleeve-midi-dress/prd/8698916
1159110	Paper Dolls Plus Bardot Floral Midi Lace Dress	https://images.asos-media.com/products/paper-dolls-plus-bardot-floral-midi-lace-dress/8705276-1-multi 	Plus-size dress by Paper Dolls Plus Partially-lined lace Bardot neck Off-shoulder cut Floral design Zip-back fastening Sizing on this product runs half a size to a size small It may be advisable to size up	https://www.asos.com/us/paper-dolls-plus/paper-dolls-plus-bardot-floral-midi-lace-dress/prd/8705276
1159122	Paper Dolls Petite Cap Sleeve Lace Dress with Crochet Trim	https://images.asos-media.com/products/paper-dolls-petite-cap-sleeve-lace-dress-with-crochet-trim/8705365-1-wine 	Petite dress by Paper Dolls Petite Lined lace Crew neck Contrast trim Zip-back fastening Ruffle hem Slim fit - cut close to the body Hand wash 100% Nylon Our model wears a UK 8/EU 36/US 4 and is 163cm/5'4" tall	https://www.asos.com/us/paper-dolls-petite/paper-dolls-petite-cap-sleeve-lace-dress-with-crochet-trim/prd/8705365
1165173	Pepe Jeans Tile Print Romper	https://images.asos-media.com/products/pepe-jeans-tile-print-romper/8750189-1-multi 	Romper by Pepe Jeans Mixed floral print V-neck Stretch waist Regular fit - true to size	https://www.asos.com/us/pepe-jeans/pepe-jeans-tile-print-romper/prd/8750189
1158219	Paper Dolls Petite Bardot Floral Midi Lace Dress	https://images.asos-media.com/products/paper-dolls-petite-bardot-floral-midi-lace-dress/8699949-1-multi 	Petite dress by Paper Dolls Petite Lined lace Floral print Off-shoulder design Zip-back fastening Kick split Slim fit - cut close to the body Hand wash 100% Polyester Our model wears a UK 8/EU 36/US 4 and is 163cm/5'4" tall	https://www.asos.com/us/paper-dolls-petite/paper-dolls-petite-bardot-floral-midi-lace-dress/prd/8699949
1152377	Paper Dolls high neck lace midi dress in taupe	https://images.asos-media.com/products/paper-dolls-high-neck-lace-midi-dress-in-taupe/8657253-1-taupe 	Midi dress by Paper Dolls Coming soon to your Saved Items High neck Button-keyhole back Zip-back fastening Body-Conscious fit Holds you close Sizing on this product runs small It is advisable to buy a size up	https://www.asos.com/us/paper-dolls/paper-dolls-high-neck-lace-midi-dress-in-taupe/prd/8657253
1163463	Paper Dolls Tall Metallic Crochet Sleeveless Plunge Back Pencil Dress	https://images.asos-media.com/products/paper-dolls-tall-metallic-crochet-sleeveless-plunge-back-pencil-dress/8736455-1-navygoldmetallic 	Tall dress by Paper Dolls Tall Take note: florals aren’t just for spring Partially lined Metallic finish Round neck Cap sleeves Plunge back We’ve got your back, even if this doesn’t Zip fastening Back vent Regular fit - true to size	https://www.asos.com/us/paper-dolls-tall/paper-dolls-tall-metallic-crochet-sleeveless-plunge-back-pencil-dress/prd/8736455
1164941	Pepe Jeans Cropped Kick Flared Jeans	https://images.asos-media.com/products/pepe-jeans-cropped-kick-flared-jeans/8750580-1-denim 	Jeans by Pepe Jeans Non-stretch denim High-rise waist Concealed fly Functional pockets Cropped cut Flared fit - cut with a straight leg that flares at the ankle	https://www.asos.com/us/pepe-jeans/pepe-jeans-cropped-kick-flared-jeans/prd/8750580
1191571	Resume Alli Trumpet Hem Flared Pants	https://images.asos-media.com/products/resume-alli-trumpet-hem-flared-pants/8944423-1-black 	Pants by Résumé High rise Just like your standards Side pockets Jet-back pockets Flared legs Slim fit A narrow cut that sits close to the body	https://www.asos.com/us/resume/resume-alli-trumpet-hem-flared-pants/prd/8944423
1168962	Parisian Floral Printed Velvet Bodycon Dress	https://images.asos-media.com/products/parisian-floral-printed-velvet-bodycon-dress/8776785-1-multi 	Evening dress by Parisian V-neck Long sleeves Floral print Say it with flowers Close-cut body-conscious fit	https://www.asos.com/us/parisian/parisian-floral-printed-velvet-bodycon-dress/prd/8776785
1194012	Resume Fia Fluted Ankle Checked Pants	https://images.asos-media.com/products/resume-fia-fluted-ankle-checked-pants/8957681-1-999black 	Pants by Résumé Check yourself Elasticated waistband Side pockets Elasticated, frill cuffs Regular cut Fits you just right	https://www.asos.com/us/resume/resume-fia-fluted-ankle-checked-pants/prd/8957681
1172987	Paper Dolls Petite High Neck Midi Lace Dress with Double Frill Sleeve	https://images.asos-media.com/products/paper-dolls-petite-high-neck-midi-lace-dress-with-double-frill-sleeve/8805047-1-black 	Petite dress by Paper Dolls Petite Partially-lined lace High neck Double-layer ruffle cuffs Zip-back fastening Kick split Slim fit - cut close to the body Hand wash 100% Nylon Our model wears a UK 8/EU 36/US 4 and is 163cm/5'4" tall	https://www.asos.com/us/paper-dolls-petite/paper-dolls-petite-high-neck-midi-lace-dress-with-double-frill-sleeve/prd/8805047
1181799	Peek & Beau Lace Applique Bikini Bottom	https://images.asos-media.com/products/peek-beau-lace-applique-bikini-bottom/8872230-1-eggshellgreen 	Bikini briefs by Peek & Beau Just add water Low rise Adjustable tie sides Lace applique You fancy, huh? Exclusive to ASOS	https://www.asos.com/us/peek-beau/peek-beau-lace-applique-bikini-bottom/prd/8872230
1181797	Peek & Beau Lace Back Plunge Swimsuit DD - G Cup	https://images.asos-media.com/products/peek-beau-lace-back-plunge-swimsuit-dd-g-cup/8872220-1-eggshellgreen 	Swimsuit by Peek & Beau Designed to fit cup sizes DD-G Summer's over when you say it is Plunge neck Take a dive Non-padded cups Cut-out design Eyelash lace insert to back Brief-cut leg	https://www.asos.com/us/peek-beau/peek-beau-lace-back-plunge-swimsuit-dd-g-cup/prd/8872220
1193719	Pour Moi Control Bikini Bottom	https://images.asos-media.com/products/pour-moi-control-bikini-bottom/8954465-1-red 	Bikini briefs by Pour Moi Just add water High-rise waist Frill trim Brief cut	https://www.asos.com/us/pour-moi/pour-moi-control-bikini-bottom/prd/8954465
1199325	Polo Ralph Lauren slim fit pima polo multi player logo in black	https://images.asos-media.com/products/polo-ralph-lauren-slim-fit-pima-polo-multi-player-logo-in-black/8995264-1-black 	Polo shirt by Polo Ralph Lauren Casual, meet smart Polo collar Button placket Embroidered logo to chest Fitted cuffs Slim fit A narrow cut that sits close to the body	https://www.asos.com/us/polo-ralph-lauren/polo-ralph-lauren-slim-fit-pima-polo-multi-player-logo-in-black/prd/8995264
1203029	Paper Dolls Petite Floral Printed Top Dress With Contrast Skirt	https://images.asos-media.com/products/paper-dolls-petite-floral-printed-top-dress-with-contrast-skirt/9021654-1-multi 	Petite dress by Paper Dolls Petite Lined top Floral print The bolder, the better High neck Fluted sleeves Zip-back fastening Slim fit - cut close to the body	https://www.asos.com/us/paper-dolls-petite/paper-dolls-petite-floral-printed-top-dress-with-contrast-skirt/prd/9021654
1026723	Little Mistress Tall Premium Lace Top Maxi Dress With Pleated Skirt	https://images.asos-media.com/products/little-mistress-tall-premium-lace-top-maxi-dress-with-pleated-skirt/7791125-1-peach 	Tall dress by Little Mistress Tall Lined chiffon Crochet lace top Wide-cut straps Pleated skirt Regular fit - true to size Machine wash 100% Polyester Our model wears a UK 8/EU 36/US 4 and is 180cm/5'11" tall	https://www.asos.com/us/little-mistress-tall/little-mistress-tall-premium-lace-top-maxi-dress-with-pleated-skirt/prd/7791125
1204365	Park Lane Wide Fit Tie Leg Flat Sandals	https://images.asos-media.com/products/park-lane-wide-fit-tie-leg-flat-sandals/9031860-1-beige 	Sandals by Park Lane Goes great with your holiday Tie fastening Open toe Show off your pedicure Flat sole	https://www.asos.com/us/park-lane/park-lane-wide-fit-tie-leg-flat-sandals/prd/9031860
1255238	Stevie May Delilah Midi Dress	https://images.asos-media.com/products/stevie-may-delilah-midi-dress/9530535-1-peonytan 	Midi dress by Stevie May For that thing you have to go to Cami lining Adjustable straps High neck Ruffle trim to sleeves and hem All-over embroidered detail This one's a little more fancy Zip-back fastening Midi length Regular fit A standard cut for a classic shape	https://www.asos.com/us/stevie-may/stevie-may-delilah-midi-dress/prd/9530535
1204488	Playful Promises Mesh Paneled High Apex Bikini Top	https://images.asos-media.com/products/playful-promises-mesh-paneled-high-apex-bikini-top/9032418-1-black 	Bikini top by Playful Promises Just add water V-neck Non-padded cups Adjustable straps You're in control Clasp closure	https://www.asos.com/us/playful-promises/playful-promises-mesh-paneled-high-apex-bikini-top/prd/9032418
1193707	Pour Moi Padded Underwired Bikini Top DD - G Cup	https://images.asos-media.com/products/pour-moi-padded-underwired-bikini-top-dd-g-cup/8954216-1-black 	Bikini top by Pour Moi Designed to fit cup sizes DD-G Padded cups Underwired design The supportive kind Yeah, you got this Ruffle trim Hey, frill seekers Tie back Clasp fastening	https://www.asos.com/us/pour-moi/pour-moi-padded-underwired-bikini-top-dd-g-cup/prd/8954216
1193721	Pour Moi Padded Underwired Bikini Top DD - G Cup	https://images.asos-media.com/products/pour-moi-padded-underwired-bikini-top-dd-g-cup/8954476-1-red 	Bikini top by Pour Moi Just add water Cold-shoulder design Padded cups Underwire support Frill trim It's all in the details Clasp closure	https://www.asos.com/us/pour-moi/pour-moi-padded-underwired-bikini-top-dd-g-cup/prd/8954476
1204481	Playful Promises Asymmetric Ruffle Swimsuit	https://images.asos-media.com/products/playful-promises-asymmetric-ruffle-swimsuit/9032424-1-black 	Swimsuit by Playful Promises Just add water Plunge neck Non-padded cups Frill trim Adjustable straps Low scoop back Brief cut	https://www.asos.com/us/playful-promises/playful-promises-asymmetric-ruffle-swimsuit/prd/9032424
1006650	Lottie Got It Covered Concealer	https://images.asos-media.com/products/lottie-got-it-covered-concealer/7654342-1-sable 	Concealer by Lottie London Matte finish Long-lasting formula Enriched with vitamin E Soft sponge tip for blendable application Available in eight shades Product is non-returnable for hygiene reasons	https://www.asos.com/us/lottie/lottie-got-it-covered-concealer/prd/7654342
1006657	Lottie Translucent Powder	https://images.asos-media.com/products/lottie-translucent-powder/7654347-1-truetranslucent 	Powder by Lottie London Sheer finish Helps to set makeup in place Long-lasting formula Available in beige and clear Product is non-returnable for hygiene reasons	https://www.asos.com/us/lottie/lottie-translucent-powder/prd/7654347
1006673	Lottie AM To PM - Kohl Eyeliner Pencil	https://images.asos-media.com/products/lottie-am-to-pm-kohl-eyeliner-pencil/7654529-1-black 	Eyeliner by Lottie London Soft kohl eyeliner Smooth pigmented finish Long-lasting formula Easy-glide design Gel-like finish Available in six shades Product is non-returnable for hygiene reasons	https://www.asos.com/us/lottie/lottie-am-to-pm-kohl-eyeliner-pencil/prd/7654529
1006648	Lottie InstaFilter - Pore Eraser Stick	https://images.asos-media.com/products/lottie-instafilter-pore-eraser-stick/7654327-1-poreeraser 	Concealer by Lottie London Clear finish Designed to minimize the appearance of pores Twist applicator Product is non-returnable for hygiene reasons	https://www.asos.com/us/lottie/lottie-instafilter-pore-eraser-stick/prd/7654327
1035301	London Rebel Contrast Trim Soft Ballerina	https://images.asos-media.com/products/london-rebel-contrast-trim-soft-ballerina/7855571-1-blackpubeige 	Shoes by London Rebel Faux-leather upper Slip-on style Round toe Contrast trim Wipe with a damp cloth	https://www.asos.com/us/london-rebel/london-rebel-contrast-trim-soft-ballerina/prd/7855571
1006676	Lottie Arch Rival - Brow Artist	https://images.asos-media.com/products/lottie-arch-rival-brow-artist/7654524-1-dark 	Brow Artist by Lottie London Retractable pencil ideal for on-the-go Perfect for filling gaps and taming unruly eyebrows Clip-on top Available in three shades Product is non-returnable for hygiene reasons	https://www.asos.com/us/lottie/lottie-arch-rival-brow-artist/prd/7654524
1059561	Lipsy Lace Body-Conscious Dress	https://images.asos-media.com/products/lipsy-lace-body-conscious-dress/8019935-1-navy 	Body-conscious dress by Lipsy Smooth stretch fabric Round neck Lace insert Detailed hem Open back Zip-back fastening Close-cut body-conscious fit	https://www.asos.com/us/lipsy/lipsy-lace-body-conscious-dress/prd/8019935
1066690	Little Mistress Tall All Over Printed Fluted Skater Dress	https://images.asos-media.com/products/little-mistress-tall-all-over-printed-fluted-skater-dress/8068943-1-multi 	Tall dress by Little Mistress Tall Smooth woven fabric Flute sleeves All-over print Slim fit - cut close to the body Hand wash 92% Polyester, 8% Spandex Our model wears a UK 10/EU 38/US 6 and is 180cm/5'11" tall	https://www.asos.com/us/little-mistress-tall/little-mistress-tall-all-over-printed-fluted-skater-dress/prd/8068943
