ident,actual_ident,scheduled_departuretm,scheduled_arrivaltm,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
IBE7450,BAW294,2020-05-02T22:05:00.000+0000,2020-05-03T05:50:00.000+0000,KORD,EGLL,B744,First: No meal / Business: No meal / Economy: No meal,14,86,175
AZA208,,2020-05-02T15:20:00.000+0000,2020-05-02T18:10:00.000+0000,LIRF,EGLL,A320,"Economy: Refreshments, Lunch",0,0,180
EIN178,,2020-05-02T17:00:00.000+0000,2020-05-02T18:20:00.000+0000,EIDW,EGLL,A320,Business: Meal / Economy: Meal,0,4,168
BAW5978,EIN178,2020-05-02T17:00:00.000+0000,2020-05-02T18:20:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
AHY7,,2020-05-02T14:05:00.000+0000,2020-05-02T20:05:00.000+0000,UBBB,EGLL,B788,Business: Hot meal / Economy: Hot meal,0,18,192
IBE7350,BAW112,2020-05-02T22:30:00.000+0000,2020-05-03T05:30:00.000+0000,KJFK,EGLL,B744,,0,0,0
AVA6617,THY1983,2020-05-02T15:35:00.000+0000,2020-05-02T19:45:00.000+0000,LTFM,EGLL,A321,Business: No meal / Economy: No meal,0,20,162
BAW216,,2020-05-02T22:35:00.000+0000,2020-05-03T05:55:00.000+0000,KIAD,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
AAL6167,BAW216,2020-05-02T22:35:00.000+0000,2020-05-03T05:55:00.000+0000,KIAD,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
ALK2856,ACA856,2020-05-02T22:35:00.000+0000,2020-05-03T05:35:00.000+0000,CYYZ,EGLL,B77W,Business: No meal / Economy: No meal,0,40,336
EIN8916,BAW216,2020-05-02T22:35:00.000+0000,2020-05-03T05:55:00.000+0000,KIAD,EGLL,B788,Business: No meal / Economy: No meal,0,35,179
IBE7404,BAW216,2020-05-02T22:35:00.000+0000,2020-05-03T05:55:00.000+0000,KIAD,EGLL,B788,Business: No meal / Economy: No meal,0,35,179
FIN5416,BAW216,2020-05-02T22:35:00.000+0000,2020-05-03T05:55:00.000+0000,KIAD,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
OMA5527,KLM1027,2020-05-02T16:50:00.000+0000,2020-05-02T18:15:00.000+0000,EHAM,EGLL,B732,Business: Meal / Economy: Meal,0,12,144
AAL6194,BAW294,2020-05-02T23:55:00.000+0000,2020-05-03T07:40:00.000+0000,KORD,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
BAW294,,2020-05-02T23:55:00.000+0000,2020-05-03T07:40:00.000+0000,KORD,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
EIN8994,BAW294,2020-05-02T23:55:00.000+0000,2020-05-03T07:40:00.000+0000,KORD,EGLL,B789,First: No meal / Business: No meal / Economy: No meal,8,42,166
FIN5534,BAW294,2020-05-02T23:55:00.000+0000,2020-05-03T07:40:00.000+0000,KORD,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
FIN5412,BAW212,2020-05-02T23:15:00.000+0000,2020-05-03T05:50:00.000+0000,KBOS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
AAL38,,2020-05-02T23:15:00.000+0000,2020-05-03T08:00:00.000+0000,KMIA,EGLL,B77W,"First: Breakfast, Dinner / Business: Breakfast, Dinner / Economy: Breakfast, Dinner",8,52,244
GFA6682,AAL38,2020-05-02T23:15:00.000+0000,2020-05-03T08:00:00.000+0000,KMIA,EGLL,B77W,First: No meal / Business: Dinner / Economy: Dinner,8,52,244
BAW212,,2020-05-02T23:15:00.000+0000,2020-05-03T05:50:00.000+0000,KBOS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
IBE4251,AAL38,2020-05-02T23:15:00.000+0000,2020-05-03T08:00:00.000+0000,KMIA,EGLL,B77W,First: No meal / Business: No meal / Economy: No meal,8,52,244
IBE7400,BAW212,2020-05-02T23:15:00.000+0000,2020-05-03T05:50:00.000+0000,KBOS,EGLL,A388,First: No meal / Business: No meal / Economy: No meal,14,97,358
FIN4028,AAL38,2020-05-02T23:15:00.000+0000,2020-05-03T08:00:00.000+0000,KMIA,EGLL,B77W,First: No meal / Business: No meal / Economy: No meal,8,52,244
ELY8080,AAL38,2020-05-02T23:15:00.000+0000,2020-05-03T08:00:00.000+0000,KMIA,EGLL,B77W,"First: Breakfast, Dinner / Business: Breakfast, Dinner / Economy: Breakfast, Dinner",8,52,244
EIN8912,BAW212,2020-05-02T23:15:00.000+0000,2020-05-03T05:50:00.000+0000,KBOS,EGLL,B788,Business: No meal / Economy: No meal,0,35,179
BAW1529,AAL38,2020-05-02T23:15:00.000+0000,2020-05-03T08:00:00.000+0000,KMIA,EGLL,B77W,First: Meal / Business: Meal / Economy: Meal,8,52,244
AAL6163,BAW212,2020-05-02T23:15:00.000+0000,2020-05-03T05:50:00.000+0000,KBOS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
AFR3621,DAL32,2020-05-02T23:40:00.000+0000,2020-05-03T08:05:00.000+0000,KATL,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
AUA7800,UAL16,2020-05-02T23:45:00.000+0000,2020-05-03T06:40:00.000+0000,KEWR,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
SWR3059,UAL16,2020-05-02T23:45:00.000+0000,2020-05-03T06:40:00.000+0000,KEWR,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
DLH7630,UAL16,2020-05-02T23:45:00.000+0000,2020-05-03T06:40:00.000+0000,KEWR,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
LAN5560,BAW735,2020-05-02T17:45:00.000+0000,2020-05-02T19:25:00.000+0000,LSGG,EGLL,A319,Business: Meal / Economy: Food for sale,0,33,150
UAL16,,2020-05-02T23:45:00.000+0000,2020-05-03T06:40:00.000+0000,KEWR,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
ACA5281,UAL16,2020-05-02T23:45:00.000+0000,2020-05-03T06:40:00.000+0000,KEWR,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
AVA6523,DLH2482,2020-05-02T17:45:00.000+0000,2020-05-02T19:45:00.000+0000,EDDM,EGLL,,Business: No meal,0,180,0
AVA6519,DLH920,2020-05-02T18:00:00.000+0000,2020-05-02T19:40:00.000+0000,EDDF,EGLL,,Business: No meal,0,180,0
BAW3387,,2020-05-02T18:20:00.000+0000,2020-05-02T20:00:00.000+0000,EDDF,EGLL,A306,,0,0,0
IBE7316,BAW54,2020-05-02T19:10:00.000+0000,2020-05-03T06:20:00.000+0000,FAOR,EGLL,B744,,0,0,0
BAW3405,,2020-05-02T20:30:00.000+0000,2020-05-02T21:45:00.000+0000,LFPG,EGLL,A306,,0,0,0
TAP8404,SIA322,2020-05-02T15:30:00.000+0000,2020-05-03T04:55:00.000+0000,WSSS,EGLL,A359,Business: No meal / Economy: No meal,0,42,211
ANZ3322,SIA322,2020-05-02T15:30:00.000+0000,2020-05-03T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
SAS8042,SIA322,2020-05-02T15:30:00.000+0000,2020-05-03T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
SIA322,,2020-05-02T15:30:00.000+0000,2020-05-03T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
VOZ5558,SIA322,2020-05-02T15:30:00.000+0000,2020-05-03T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
VIR7969,SIA322,2020-05-02T15:30:00.000+0000,2020-05-03T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
FJI5901,SIA322,2020-05-02T15:30:00.000+0000,2020-05-03T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
BAW28,,2020-05-02T15:45:00.000+0000,2020-05-03T04:30:00.000+0000,VHHH,EGLL,,First: Meal / Business: Meal / Economy: Meal,14,56,227
VIR207,,2020-05-02T15:55:00.000+0000,2020-05-03T04:30:00.000+0000,VHHH,EGLL,B789,Business: Dinner / Economy: Dinner,0,31,227
CPA251,,2020-05-02T15:55:00.000+0000,2020-05-03T04:40:00.000+0000,VHHH,EGLL,B77W,"First: Breakfast, Dinner / Business: Breakfast, Dinner / Economy: Breakfast, Dinner",6,53,235
ALK503,,2020-05-02T19:05:00.000+0000,2020-05-03T06:30:00.000+0000,VCBI,EGLL,A333,"Business: Breakfast, Hot meal / Economy: Breakfast, Hot meal",0,28,269
UAL7210,EMT700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,EMT700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,ETH700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,ETH700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,ETH700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,ETH700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,EMT700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ETH700,,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,"Business: Dinner / Economy: Breakfast, Dinner",0,30,313
UAL7210,EMT700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,ETH700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7210,ETH700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,ETH700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,EMT700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7210,ETH700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
EMT700,,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,"Business: Dinner / Economy: Breakfast, Dinner",0,30,313
ACA6023,EMT700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,EMT700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,EMT700,2020-05-02T21:45:00.000+0000,2020-05-03T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
IBE7346,BAW106,2020-05-02T21:30:00.000+0000,2020-05-03T05:15:00.000+0000,OMDB,EGLL,,,0,0,0
GFA7,,2020-05-02T22:40:00.000+0000,2020-05-03T05:55:00.000+0000,OBBI,EGLL,B789,Business: Breakfast / Economy: Breakfast,0,26,256
OMA103,,2020-05-02T21:50:00.000+0000,2020-05-03T05:30:00.000+0000,OOMS,EGLL,B789,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0,30,258
IBE7364,BAW138,2020-05-02T20:25:00.000+0000,2020-05-03T06:05:00.000+0000,VABB,EGLL,B744,,0,0,0
AMC2134,ETD11,2020-05-02T22:05:00.000+0000,2020-05-03T05:45:00.000+0000,OMAA,EGLL,B78X,Business: No meal / Economy: No meal,0,28,199
GIA9056,ETD11,2020-05-02T22:05:00.000+0000,2020-05-03T05:45:00.000+0000,OMAA,EGLL,B789,Business: Meal / Economy: Meal,0,999,999
KNE3011,ETD11,2020-05-02T22:05:00.000+0000,2020-05-03T05:45:00.000+0000,OMAA,EGLL,A388,"First: Food for sale / Business: Food for sale, Meal / Economy: Food for sale, Meal",11,70,405
HVN55,,2020-05-02T21:30:00.000+0000,2020-05-03T10:20:00.000+0000,VVNB,EGLL,A359,Business: No meal / Economy: No meal,0,29,276
