ident,actual_ident,scheduled_departuretm,scheduled_arrivaltm,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
ETD5187,EIN930,2020-05-01T07:45:00.000Z,2020-05-01T09:15:00.000Z,EGAC,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
UAL8306,ACA868,2020-05-01T12:45:00.000Z,2020-05-01T20:00:00.000Z,CYYZ,EGLL,A333,"Business: Breakfast, Meal / Economy: Breakfast, Meal",0,27,265
BAW2130,EIN930,2020-05-01T07:45:00.000Z,2020-05-01T09:15:00.000Z,EGAC,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
EIN930,"",2020-05-01T07:45:00.000Z,2020-05-01T09:15:00.000Z,EGAC,EGLL,A320,Business: Meal / Economy: Meal,0,4,168
AIC6124,BE2103,2020-05-01T07:55:00.000Z,2020-05-01T09:35:00.000Z,EGPH,EGLL,DH8D,Economy: Meal,0,0,78
SIA308,"",2020-05-01T01:00:00.000Z,2020-05-01T14:40:00.000Z,WSSS,EGLL,A388,First: Meal / Business: Meal / Economy: Meal,12,86,281
SAS8038,SIA308,2020-05-01T01:00:00.000Z,2020-05-01T14:40:00.000Z,WSSS,EGLL,A388,First: Meal / Business: Meal / Economy: Meal,12,86,281
AVA6551,SIA308,2020-05-01T01:00:00.000Z,2020-05-01T14:40:00.000Z,WSSS,EGLL,A388,First: No meal / Business: No meal / Economy: No meal,12,86,281
BAW1325,"",2020-05-01T08:00:00.000Z,2020-05-01T09:20:00.000Z,EGNT,EGLL,"","Business: Meal / Economy: Food for sale, Meal",0,24,136
VIR7973,SIA308,2020-05-01T01:00:00.000Z,2020-05-01T14:40:00.000Z,WSSS,EGLL,A388,First: No meal / Business: Meal / Economy: Meal,12,86,281
CTN5803,SIA308,2020-05-01T01:00:00.000Z,2020-05-01T14:40:00.000Z,WSSS,EGLL,A388,First: No meal / Business: Meal / Economy: Meal,12,86,281
IBE7539,BAW1325,2020-05-01T08:00:00.000Z,2020-05-01T09:20:00.000Z,EGNT,EGLL,"",Business: No meal / Economy: No meal,0,24,136
CES8795,BAW1325,2020-05-01T08:00:00.000Z,2020-05-01T09:20:00.000Z,EGNT,EGLL,"",Business: Meal / Economy: Meal,0,24,136
TAP8402,SIA308,2020-05-01T01:00:00.000Z,2020-05-01T14:40:00.000Z,WSSS,EGLL,A388,First: No meal / Business: No meal / Economy: No meal,12,86,281
JAL7846,BAW1325,2020-05-01T08:00:00.000Z,2020-05-01T09:20:00.000Z,EGNT,EGLL,"",Business: No meal / Economy: No meal,0,24,136
ANZ3308,SIA308,2020-05-01T01:00:00.000Z,2020-05-01T14:40:00.000Z,WSSS,EGLL,A388,First: Meal / Business: Meal / Economy: Meal,12,86,281
UAL8856,DLH902,2020-05-01T07:00:00.000Z,2020-05-01T08:40:00.000Z,EDDF,EGLL,"",Business: Cold meal / Economy: Snack or brunch,0,28,138
ACA6298,SIA308,2020-05-01T01:00:00.000Z,2020-05-01T14:40:00.000Z,WSSS,EGLL,A388,First: Meal / Business: Meal / Economy: Meal,12,86,281
JTL7846,BAW1325,2020-05-01T08:00:00.000Z,2020-05-01T09:20:00.000Z,EGNT,EGLL,"",Business: No meal / Economy: No meal,0,24,136
VOZ5560,SIA308,2020-05-01T01:00:00.000Z,2020-05-01T14:40:00.000Z,WSSS,EGLL,A388,First: Meal / Business: Meal / Economy: Meal,12,86,281
DLH902,"",2020-05-01T07:00:00.000Z,2020-05-01T08:40:00.000Z,EDDF,EGLL,"",Business: Cold meal / Economy: Snack or brunch,0,28,138
AAL6650,BAW1325,2020-05-01T08:00:00.000Z,2020-05-01T09:20:00.000Z,EGNT,EGLL,"","Business: Meal / Economy: Food for sale, Meal",0,24,136
QTR5980,BAW1325,2020-05-01T08:00:00.000Z,2020-05-01T09:20:00.000Z,EGNT,EGLL,"",Business: No meal / Economy: No meal,0,24,136
BAW7068,IBE3160,2020-05-01T07:05:00.000Z,2020-05-01T09:30:00.000Z,LEMD,EGLL,A321,Economy: Snack or brunch,0,0,220
JTL7838,IBE3160,2020-05-01T07:05:00.000Z,2020-05-01T09:30:00.000Z,LEMD,EGLL,A321,Business: No meal / Economy: No meal,0,999,999
AAL8805,IBE3160,2020-05-01T07:05:00.000Z,2020-05-01T09:30:00.000Z,LEMD,EGLL,A320,"Business: Breakfast / Economy: Breakfast, Food for sale",0,10,114
AAL6767,BAW833,2020-05-01T08:05:00.000Z,2020-05-01T09:35:00.000Z,EIDW,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
JAL7838,IBE3160,2020-05-01T07:05:00.000Z,2020-05-01T09:30:00.000Z,LEMD,EGLL,A321,Business: No meal / Economy: No meal,0,999,999
BAW833,"",2020-05-01T08:05:00.000Z,2020-05-01T09:35:00.000Z,EIDW,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,108
IBE3160,"",2020-05-01T07:05:00.000Z,2020-05-01T09:30:00.000Z,LEMD,EGLL,A321,"Economy: Breakfast, Food for sale",0,0,220
ACA6511,MSR777,2020-05-01T07:10:00.000Z,2020-05-01T12:35:00.000Z,HECA,EGLL,B77W,Business: Meal / Economy: No meal,0,49,297
UAL7717,MSR777,2020-05-01T07:10:00.000Z,2020-05-01T12:35:00.000Z,HECA,EGLL,B77W,Business: No meal / Economy: No meal,0,49,297
TAP7016,MSR777,2020-05-01T07:10:00.000Z,2020-05-01T12:35:00.000Z,HECA,EGLL,B77W,Business: No meal / Economy: No meal,0,49,297
MSR777,"",2020-05-01T07:10:00.000Z,2020-05-01T12:35:00.000Z,HECA,EGLL,B77W,Business: Meal / Economy: Meal,0,49,297
TAP7442,AEE600,2020-05-01T06:15:00.000Z,2020-05-01T10:15:00.000Z,LGAV,EGLL,"",Business: Hot meal / Economy: Hot meal,0,12,82
AEE600,"",2020-05-01T06:15:00.000Z,2020-05-01T10:15:00.000Z,LGAV,EGLL,"",Economy: Hot meal,0,0,180
KQA1007,KLM1007,2020-05-01T07:15:00.000Z,2020-05-01T08:40:00.000Z,EHAM,EGLL,B738,Business: No meal / Economy: No meal,0,36,150
KLM1007,"",2020-05-01T07:15:00.000Z,2020-05-01T08:40:00.000Z,EHAM,EGLL,B738,"Business: Meal / Economy: Snack or brunch, Meal",0,36,150
ACA6033,AEE600,2020-05-01T06:15:00.000Z,2020-05-01T10:15:00.000Z,LGAV,EGLL,"",Economy: Hot meal,0,0,180
KLM4224,KQA100,2020-05-01T06:20:00.000Z,2020-05-01T15:15:00.000Z,HKJK,EGLL,B788,Business: Meal / Economy: Meal,0,30,204
JAL7126,BAW1423,2020-05-01T08:20:00.000Z,2020-05-01T09:45:00.000Z,EGAC,EGLL,A320,Business: No meal / Economy: No meal,0,16,144
AAL6396,BAW1423,2020-05-01T08:20:00.000Z,2020-05-01T09:45:00.000Z,EGAC,EGLL,"","Business: Meal / Economy: Food for sale, Meal",0,24,136
JTL7786,BAW1477,2020-05-01T08:20:00.000Z,2020-05-01T09:50:00.000Z,EGPF,EGLL,A320,Business: No meal / Economy: No meal,0,16,144
CES8786,BAW1423,2020-05-01T08:20:00.000Z,2020-05-01T09:45:00.000Z,EGAC,EGLL,A320,Business: Meal / Economy: Meal,0,16,144
JTL7126,BAW1423,2020-05-01T08:20:00.000Z,2020-05-01T09:45:00.000Z,EGAC,EGLL,A320,Business: No meal / Economy: No meal,0,16,144
BAW1477,"",2020-05-01T08:20:00.000Z,2020-05-01T09:50:00.000Z,EGPF,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,16,144
QFA3548,BAW1423,2020-05-01T08:20:00.000Z,2020-05-01T09:45:00.000Z,EGAC,EGLL,A320,Business: Meal / Economy: Food for sale,0,16,144
IBE7567,BAW1423,2020-05-01T08:20:00.000Z,2020-05-01T09:45:00.000Z,EGAC,EGLL,"",Business: No meal / Economy: No meal,0,24,136
QTR5963,BAW1477,2020-05-01T08:20:00.000Z,2020-05-01T09:50:00.000Z,EGPF,EGLL,A320,Business: No meal / Economy: No meal,0,16,144
EIN8313,BAW1423,2020-05-01T08:20:00.000Z,2020-05-01T09:45:00.000Z,EGAC,EGLL,"",Business: No meal / Economy: No meal,0,24,136
AFR8095,KQA100,2020-05-01T06:20:00.000Z,2020-05-01T15:15:00.000Z,HKJK,EGLL,B788,Business: Meal / Economy: Meal,0,30,204
BAW1423,"",2020-05-01T08:20:00.000Z,2020-05-01T09:45:00.000Z,EGAC,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,16,144
JAL7786,BAW1477,2020-05-01T08:20:00.000Z,2020-05-01T09:50:00.000Z,EGPF,EGLL,A320,Business: No meal / Economy: No meal,0,16,144
IBE7729,BAW1477,2020-05-01T08:20:00.000Z,2020-05-01T09:50:00.000Z,EGPF,EGLL,A320,Business: No meal / Economy: No meal,0,16,144
KQA100,"",2020-05-01T06:20:00.000Z,2020-05-01T15:15:00.000Z,HKJK,EGLL,B788,Business: Meal / Economy: Meal,0,30,204
DAL9156,KQA100,2020-05-01T06:20:00.000Z,2020-05-01T15:15:00.000Z,HKJK,EGLL,B788,Business: Breakfast / Economy: Breakfast,0,30,204
QTR5994,BAW1423,2020-05-01T08:20:00.000Z,2020-05-01T09:45:00.000Z,EGAC,EGLL,A320,Business: No meal / Economy: No meal,0,16,144
QFA3522,BAW1305,2020-05-01T08:25:00.000Z,2020-05-01T10:10:00.000Z,EGPD,EGLL,A319,Business: Meal / Economy: Food for sale,0,24,107
QTR6009,BAW1305,2020-05-01T08:25:00.000Z,2020-05-01T10:10:00.000Z,EGPD,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
AAL6690,BAW1305,2020-05-01T08:25:00.000Z,2020-05-01T10:10:00.000Z,EGPD,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
BAW1305,"",2020-05-01T08:25:00.000Z,2020-05-01T10:10:00.000Z,EGPD,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
IBE7525,BAW1305,2020-05-01T08:25:00.000Z,2020-05-01T10:10:00.000Z,EGPD,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
BAW2021,CSN303,2020-05-01T01:30:00.000Z,2020-05-01T14:05:00.000Z,ZGGG,EGLL,B789,Business: No meal / Economy: No meal,0,28,268
ACA6906,EIN158,2020-05-01T08:40:00.000Z,2020-05-01T10:10:00.000Z,EIDW,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
EIN158,"",2020-05-01T08:40:00.000Z,2020-05-01T10:10:00.000Z,EIDW,EGLL,A320,Business: Meal / Economy: Meal,0,4,168
UAE29,"",2020-05-01T05:40:00.000Z,2020-05-01T13:25:00.000Z,OMDB,EGLL,A388,First: Meal / Business: Meal / Economy: Meal,14,76,399
BAW5958,EIN158,2020-05-01T08:40:00.000Z,2020-05-01T10:10:00.000Z,EIDW,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
QFA8029,UAE29,2020-05-01T05:40:00.000Z,2020-05-01T13:25:00.000Z,OMDB,EGLL,A388,First: Meal / Business: Meal / Economy: Meal,14,76,399
UAL7630,EIN158,2020-05-01T08:40:00.000Z,2020-05-01T10:10:00.000Z,EIDW,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
ETD7894,EIN158,2020-05-01T08:40:00.000Z,2020-05-01T10:10:00.000Z,EIDW,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
JAL7770,BAW391,2020-05-01T07:45:00.000Z,2020-05-01T09:00:00.000Z,EBBR,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
BAW391,"",2020-05-01T07:45:00.000Z,2020-05-01T09:00:00.000Z,EBBR,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
AAL6620,BAW1389,2020-05-01T08:45:00.000Z,2020-05-01T09:55:00.000Z,EGCC,EGLL,"","Business: Meal / Economy: Food for sale, Meal",0,24,136
IBE7555,BAW1389,2020-05-01T08:45:00.000Z,2020-05-01T09:55:00.000Z,EGCC,EGLL,"",Business: No meal / Economy: No meal,0,24,136
CES8793,BAW1389,2020-05-01T08:45:00.000Z,2020-05-01T09:55:00.000Z,EGCC,EGLL,"",Business: Meal / Economy: Meal,0,1,179
JTL7770,BAW391,2020-05-01T07:45:00.000Z,2020-05-01T09:00:00.000Z,EBBR,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
BAW1389,"",2020-05-01T08:45:00.000Z,2020-05-01T09:55:00.000Z,EGCC,EGLL,"","Business: Meal / Economy: Food for sale, Meal",0,24,136
AAL6424,BAW391,2020-05-01T07:45:00.000Z,2020-05-01T09:00:00.000Z,EBBR,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
QTR6256,BAW1389,2020-05-01T08:45:00.000Z,2020-05-01T09:55:00.000Z,EGCC,EGLL,"",Business: No meal / Economy: No meal,0,24,136
BEL2093,"",2020-05-01T07:50:00.000Z,2020-05-01T09:15:00.000Z,EBBR,EGLL,A320,Business: Snack or brunch / Economy: Food for sale,0,6,174
AFL2578,"",2020-05-01T06:50:00.000Z,2020-05-01T11:05:00.000Z,UUEE,EGLL,A321,Business: Breakfast / Economy: Breakfast,0,28,142
ACA6337,BEL2093,2020-05-01T07:50:00.000Z,2020-05-01T09:15:00.000Z,EBBR,EGLL,A320,Business: Snack or brunch / Economy: Food for sale,0,6,174
UAL9986,BEL2093,2020-05-01T07:50:00.000Z,2020-05-01T09:15:00.000Z,EBBR,EGLL,A320,Business: Snack or brunch / Economy: Food for sale,0,6,174
SIA2823,BEL2093,2020-05-01T07:50:00.000Z,2020-05-01T09:15:00.000Z,EBBR,EGLL,A320,Business: No meal / Economy: No meal,0,6,174
DLH5594,BEL2093,2020-05-01T07:50:00.000Z,2020-05-01T09:15:00.000Z,EBBR,EGLL,A320,Business: No meal / Economy: No meal,0,6,174
CHH8558,BEL2093,2020-05-01T07:50:00.000Z,2020-05-01T09:15:00.000Z,EBBR,EGLL,A320,Business: No meal / Economy: No meal,0,6,174
IBE7547,BAW1341,2020-05-01T08:55:00.000Z,2020-05-01T10:10:00.000Z,EGNM,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
BAW1341,"",2020-05-01T08:55:00.000Z,2020-05-01T10:10:00.000Z,EGNM,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
QTR5909,BAW1341,2020-05-01T08:55:00.000Z,2020-05-01T10:10:00.000Z,EGNM,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
AAL6733,BAW1341,2020-05-01T08:55:00.000Z,2020-05-01T10:10:00.000Z,EGNM,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
CES8797,BAW1341,2020-05-01T08:55:00.000Z,2020-05-01T10:10:00.000Z,EGNM,EGLL,A319,Business: Meal / Economy: Meal,0,24,107
QFA3570,BAW1341,2020-05-01T08:55:00.000Z,2020-05-01T10:10:00.000Z,EGNM,EGLL,A319,Business: Meal / Economy: Food for sale,0,24,107
UAL8811,DLH904,2020-05-01T08:00:00.000Z,2020-05-01T09:40:00.000Z,EDDF,EGLL,"",Business: Cold meal / Economy: Snack or brunch,0,28,138
AZU7327,TAP1352,2020-05-01T09:00:00.000Z,2020-05-01T11:45:00.000Z,LPPT,EGLL,"",Business: No meal / Economy: No meal,0,36,238
DLH904,"",2020-05-01T08:00:00.000Z,2020-05-01T09:40:00.000Z,EDDF,EGLL,"",Business: Cold meal / Economy: Snack or brunch,0,28,138
CTN5480,DLH904,2020-05-01T08:00:00.000Z,2020-05-01T09:40:00.000Z,EDDF,EGLL,"",Business: Cold meal / Economy: Snack or brunch,0,28,138
AAL6286,BAW473,2020-05-01T08:05:00.000Z,2020-05-01T10:30:00.000Z,LEBL,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,16,156
JAL7100,BAW429,2020-05-01T08:05:00.000Z,2020-05-01T09:30:00.000Z,EHAM,EGLL,"",Business: No meal / Economy: No meal,0,24,184
AAL6435,BAW429,2020-05-01T08:05:00.000Z,2020-05-01T09:30:00.000Z,EHAM,EGLL,"","Business: Meal / Economy: Food for sale, Meal",0,24,184
IBE7475,BAW473,2020-05-01T08:05:00.000Z,2020-05-01T10:30:00.000Z,LEBL,EGLL,A320,Business: No meal / Economy: No meal,0,16,156
JAL6510,BAW473,2020-05-01T08:05:00.000Z,2020-05-01T10:30:00.000Z,LEBL,EGLL,A320,Business: No meal / Economy: No meal,0,16,156
JTL6510,BAW473,2020-05-01T08:05:00.000Z,2020-05-01T10:30:00.000Z,LEBL,EGLL,A320,Business: No meal / Economy: No meal,0,16,156
JTL7100,BAW429,2020-05-01T08:05:00.000Z,2020-05-01T09:30:00.000Z,EHAM,EGLL,"",Business: No meal / Economy: No meal,0,24,184
BAW429,"",2020-05-01T08:05:00.000Z,2020-05-01T09:30:00.000Z,EHAM,EGLL,"","Business: Meal / Economy: Food for sale, Meal",0,24,184
GFA3,"",2020-05-01T07:05:00.000Z,2020-05-01T14:20:00.000Z,OBBI,EGLL,B789,Business: Lunch / Economy: Lunch,0,26,256
BAW473,"",2020-05-01T08:05:00.000Z,2020-05-01T10:30:00.000Z,LEBL,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,16,156
REU8580,AFR1580,2020-05-01T08:10:00.000Z,2020-05-01T09:40:00.000Z,LFPG,EGLL,A319,Business: No meal / Economy: No meal,0,72,71
VIR412,"",2020-05-01T09:10:00.000Z,2020-05-01T15:45:00.000Z,DNMM,EGLL,A333,Business: Lunch / Economy: Lunch,0,31,233
CSN7013,AFR1580,2020-05-01T08:10:00.000Z,2020-05-01T09:40:00.000Z,LFPG,EGLL,A319,Business: No meal / Economy: No meal,0,72,71
KQA3076,AFR1580,2020-05-01T08:10:00.000Z,2020-05-01T09:40:00.000Z,LFPG,EGLL,A319,Business: No meal / Economy: No meal,0,72,71
HVN3644,AFR1580,2020-05-01T08:10:00.000Z,2020-05-01T09:40:00.000Z,LFPG,EGLL,A319,Business: Snack or brunch / Economy: Snack or brunch,0,72,71
DAL4345,VIR412,2020-05-01T09:10:00.000Z,2020-05-01T15:45:00.000Z,DNMM,EGLL,A333,Business: Lunch / Economy: Lunch,0,31,233
GLO5114,AFR1580,2020-05-01T08:10:00.000Z,2020-05-01T09:40:00.000Z,LFPG,EGLL,A319,Business: Snack or brunch / Economy: Snack or brunch,0,72,71
AMX6019,AFR1580,2020-05-01T08:10:00.000Z,2020-05-01T09:40:00.000Z,LFPG,EGLL,A319,Business: No meal / Economy: No meal,0,72,71
DAL8671,AFR1580,2020-05-01T08:10:00.000Z,2020-05-01T09:40:00.000Z,LFPG,EGLL,A319,Business: No meal / Economy: No meal,0,72,71
MAU9416,AFR1580,2020-05-01T08:10:00.000Z,2020-05-01T09:40:00.000Z,LFPG,EGLL,A319,Business: No meal / Economy: No meal,0,72,71
KAC101,"",2020-05-01T07:10:00.000Z,2020-05-01T13:45:00.000Z,OKBK,EGLL,B77W,"First: Breakfast, Meal / Business: Breakfast, Meal / Economy: Breakfast, Meal",8,36,290
AFR1580,"",2020-05-01T08:10:00.000Z,2020-05-01T09:40:00.000Z,LFPG,EGLL,A319,Business: Snack or brunch / Economy: Snack or brunch,0,72,71
VIR6699,AFR1580,2020-05-01T08:10:00.000Z,2020-05-01T09:40:00.000Z,LFPG,EGLL,A319,Business: Snack or brunch / Economy: No meal,0,72,71
FIN5942,BAW1441,2020-05-01T09:15:00.000Z,2020-05-01T10:50:00.000Z,EGPH,EGLL,A321,"Business: Food for sale, Meal / Economy: Food for sale",0,20,188
KLM1009,"",2020-05-01T08:15:00.000Z,2020-05-01T09:45:00.000Z,EHAM,EGLL,B739,"Business: Meal / Economy: Snack or brunch, Meal",0,56,132
VIR4030,DAL3,2020-05-01T14:15:00.000Z,2020-05-01T21:25:00.000Z,KJFK,EGLL,B764,First: No meal / Business: Lunch / Economy: Lunch,20,34,184
QTR6283,BAW1441,2020-05-01T09:15:00.000Z,2020-05-01T10:50:00.000Z,EGPH,EGLL,A321,Business: No meal / Economy: No meal,0,20,188
CSN7846,KLM1009,2020-05-01T08:15:00.000Z,2020-05-01T09:45:00.000Z,EHAM,EGLL,B739,Business: No meal / Economy: No meal,0,56,132
QFA3560,BAW1441,2020-05-01T09:15:00.000Z,2020-05-01T10:50:00.000Z,EGPH,EGLL,A321,Business: Meal / Economy: Food for sale,0,20,188
DAL9642,KLM1009,2020-05-01T08:15:00.000Z,2020-05-01T09:45:00.000Z,EHAM,EGLL,B739,Business: Breakfast / Economy: Snack or brunch,0,56,132
DAL1,"",2020-05-01T14:15:00.000Z,2020-05-01T21:25:00.000Z,KJFK,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
KQA1009,KLM1009,2020-05-01T08:15:00.000Z,2020-05-01T09:45:00.000Z,EHAM,EGLL,B738,Business: No meal / Economy: No meal,0,36,150
CXA9305,KLM1009,2020-05-01T08:15:00.000Z,2020-05-01T09:45:00.000Z,EHAM,EGLL,B739,Business: No meal / Economy: No meal,0,56,132
CAL9365,KLM1009,2020-05-01T08:15:00.000Z,2020-05-01T09:45:00.000Z,EHAM,EGLL,B739,Business: No meal / Economy: No meal,0,56,132
BAW1441,"",2020-05-01T09:15:00.000Z,2020-05-01T10:50:00.000Z,EGPH,EGLL,A321,"Business: Meal / Economy: Food for sale, Meal",0,20,188
IBE7571,BAW1441,2020-05-01T09:15:00.000Z,2020-05-01T10:50:00.000Z,EGPH,EGLL,A321,Business: No meal / Economy: No meal,0,20,188
VIR6994,KLM1009,2020-05-01T08:15:00.000Z,2020-05-01T09:45:00.000Z,EHAM,EGLL,B739,Business: Meal / Economy: Snack or brunch,0,56,132
GIA9490,KLM1009,2020-05-01T08:15:00.000Z,2020-05-01T09:45:00.000Z,EHAM,EGLL,B739,Business: Meal / Economy: Snack or brunch,0,56,132
KLM6101,DAL1,2020-05-01T14:15:00.000Z,2020-05-01T21:25:00.000Z,KJFK,EGLL,B764,First: Lunch / Business: Lunch / Economy: Lunch,20,34,184
AFR3558,DAL1,2020-05-01T14:15:00.000Z,2020-05-01T21:25:00.000Z,KJFK,EGLL,B764,First: Lunch / Business: Lunch / Economy: Lunch,20,34,184
DAH2054,"",2020-05-01T09:20:00.000Z,2020-05-01T12:30:00.000Z,DAAG,EGLL,B738,Business: No meal / Economy: No meal,0,16,132
BAW855,"",2020-05-01T08:20:00.000Z,2020-05-01T10:35:00.000Z,LKPR,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,16,156
AAL6634,BAW855,2020-05-01T08:20:00.000Z,2020-05-01T10:35:00.000Z,LKPR,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,16,156
ETD6022,ASL380,2020-05-01T08:25:00.000Z,2020-05-01T11:30:00.000Z,LYBE,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,12,126
BAW711,"",2020-05-01T08:25:00.000Z,2020-05-01T10:20:00.000Z,LSZH,EGLL,"","Business: Meal / Economy: Food for sale, Meal",0,24,184
ASL380,"",2020-05-01T08:25:00.000Z,2020-05-01T11:30:00.000Z,LYBE,EGLL,A320,"Business: Food for sale, Meal / Economy: Food for sale, Meal",0,12,126
BAW307,"",2020-05-01T08:30:00.000Z,2020-05-01T09:55:00.000Z,LFPG,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
UAL9758,SWR318,2020-05-01T08:30:00.000Z,2020-05-01T10:25:00.000Z,LSZH,EGLL,"",Business: Meal / Economy: Snack or brunch,0,1,179
SWR318,"",2020-05-01T08:30:00.000Z,2020-05-01T10:25:00.000Z,LSZH,EGLL,"",Business: Meal / Economy: Snack or brunch,0,1,144
ACA6838,SWR318,2020-05-01T08:30:00.000Z,2020-05-01T10:25:00.000Z,LSZH,EGLL,"",Business: No meal / Economy: No meal,0,1,179
JAL7166,BAW965,2020-05-01T08:35:00.000Z,2020-05-01T10:20:00.000Z,EDDH,EGLL,A320,Business: No meal / Economy: No meal,0,16,156
CRK1451,ETD25,2020-05-01T06:35:00.000Z,2020-05-01T14:10:00.000Z,OMAA,EGLL,B789,Business: No meal / Economy: No meal,0,28,271
JTL7166,BAW965,2020-05-01T08:35:00.000Z,2020-05-01T10:20:00.000Z,EDDH,EGLL,A320,Business: No meal / Economy: No meal,0,16,156
KNE3025,ETD25,2020-05-01T06:35:00.000Z,2020-05-01T14:10:00.000Z,OMAA,EGLL,B78X,"Business: Food for sale, Meal / Economy: Food for sale, Meal",0,32,343
TAP6901,ETD25,2020-05-01T06:35:00.000Z,2020-05-01T14:10:00.000Z,OMAA,EGLL,B789,Business: Meal / Economy: Meal,0,28,271
ANZ4293,ETD25,2020-05-01T06:35:00.000Z,2020-05-01T14:10:00.000Z,OMAA,EGLL,B789,Business: Meal / Economy: Meal,0,28,271
BAW18,"",2020-05-01T01:35:00.000Z,2020-05-01T13:30:00.000Z,RKSI,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
AVA2419,ETD25,2020-05-01T06:35:00.000Z,2020-05-01T14:10:00.000Z,OMAA,EGLL,B789,Business: No meal / Economy: No meal,0,28,271
AAL6579,BAW903,2020-05-01T08:35:00.000Z,2020-05-01T10:30:00.000Z,EDDF,EGLL,A321,"Business: Meal / Economy: Food for sale, Meal",0,20,188
BAW903,"",2020-05-01T08:35:00.000Z,2020-05-01T10:30:00.000Z,EDDF,EGLL,A321,"Business: Meal / Economy: Food for sale, Meal",0,20,188
BAW965,"",2020-05-01T08:35:00.000Z,2020-05-01T10:20:00.000Z,EDDH,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,16,156
BAW949,"",2020-05-01T08:35:00.000Z,2020-05-01T10:45:00.000Z,EDDM,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
QTR5959,BAW965,2020-05-01T08:35:00.000Z,2020-05-01T10:20:00.000Z,EDDH,EGLL,A320,Business: No meal / Economy: No meal,0,16,156
ETD25,"",2020-05-01T06:35:00.000Z,2020-05-01T14:10:00.000Z,OMAA,EGLL,B789,Business: Meal / Economy: Meal,0,28,271
RJA3012,BAW813,2020-05-01T08:45:00.000Z,2020-05-01T10:55:00.000Z,EKCH,EGLL,"",Business: No meal / Economy: No meal,0,24,184
AAL6472,BAW827,2020-05-01T09:45:00.000Z,2020-05-01T11:15:00.000Z,EIDW,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
QTR5952,BAW827,2020-05-01T09:45:00.000Z,2020-05-01T11:15:00.000Z,EIDW,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
BAW813,"",2020-05-01T08:45:00.000Z,2020-05-01T10:55:00.000Z,EKCH,EGLL,"","Business: Meal / Economy: Food for sale, Meal",0,24,184
FIN5925,BAW813,2020-05-01T08:45:00.000Z,2020-05-01T10:55:00.000Z,EKCH,EGLL,"","Business: Food for sale, Meal / Economy: Food for sale",0,24,184
EIN8327,BAW827,2020-05-01T09:45:00.000Z,2020-05-01T11:15:00.000Z,EIDW,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
BAW827,"",2020-05-01T09:45:00.000Z,2020-05-01T11:15:00.000Z,EIDW,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
AAL6569,BAW801,2020-05-01T10:45:00.000Z,2020-05-01T13:45:00.000Z,BIKF,EGLL,"","Business: Meal / Economy: Food for sale, Meal",0,24,184
BAW801,"",2020-05-01T10:45:00.000Z,2020-05-01T13:45:00.000Z,BIKF,EGLL,"","Business: Meal / Economy: Food for sale, Meal",0,24,184
ACA6963,EWG9466,2020-05-01T08:55:00.000Z,2020-05-01T10:30:00.000Z,EDDL,EGLL,A319,Business: No meal / Economy: No meal,0,12,132
