ident,actual_ident,scheduled_departuretm,scheduled_arrivaltm,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
KNE3017,ETD17,2020-05-09T10:10:00.000+0000,2020-05-09T17:45:00.000+0000,OMAA,EGLL,B78X,"Business: Food for sale, Meal / Economy: Food for sale, Meal",0,32,343
AMC2136,ETD17,2020-05-09T10:10:00.000+0000,2020-05-09T17:45:00.000+0000,OMAA,EGLL,B78X,Business: No meal / Economy: No meal,0,32,343
CHH8667,AZA204,2020-05-09T12:15:00.000+0000,2020-05-09T15:05:00.000+0000,LIRF,EGLL,A320,,0,0,0
AZA204,,2020-05-09T12:15:00.000+0000,2020-05-09T15:05:00.000+0000,LIRF,EGLL,A321,"Economy: Refreshments, Lunch",0,0,200
CSN7365,AZA204,2020-05-09T12:15:00.000+0000,2020-05-09T15:05:00.000+0000,LIRF,EGLL,A320,,0,0,0
CAL9442,AZA204,2020-05-09T12:15:00.000+0000,2020-05-09T15:05:00.000+0000,LIRF,EGLL,A320,Business: No meal / Economy: No meal,0,99,999
LZB1705,AZA204,2020-05-09T12:15:00.000+0000,2020-05-09T15:05:00.000+0000,LIRF,EGLL,A319,Business: No meal / Economy: No meal,0,8,132
ACA6910,EIN168,2020-05-09T13:30:00.000+0000,2020-05-09T15:00:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
OMA101,,2020-05-09T10:30:00.000+0000,2020-05-09T18:10:00.000+0000,OOMS,EGLL,B789,"Business: Dinner, Lunch / Economy: Dinner, Lunch",0,30,258
UAL7668,EIN168,2020-05-09T13:30:00.000+0000,2020-05-09T15:00:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
BAW5968,EIN168,2020-05-09T13:30:00.000+0000,2020-05-09T15:00:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
BAW3401,,2020-05-09T12:45:00.000+0000,2020-05-09T14:00:00.000+0000,EBBR,EGLL,A306,,0,0,0
KZR941,,2020-05-09T08:50:00.000+0000,2020-05-09T15:50:00.000+0000,UACC,EGLL,,Business: Meal / Economy: Meal,0,16,150
KAL503,,2020-05-09T05:55:00.000+0000,2020-05-09T17:30:00.000+0000,RKSI,EGLL,B772,,0,0,0
SIA2627,SAS505,2020-05-09T13:00:00.000+0000,2020-05-09T15:00:00.000+0000,EKCH,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
SIA2665,SAS809,2020-05-09T13:05:00.000+0000,2020-05-09T15:25:00.000+0000,ENGM,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
EIN8982,BAW282,2020-05-09T22:35:00.000+0000,2020-05-10T09:10:00.000+0000,KLAX,EGLL,B789,First: No meal / Business: No meal / Economy: No meal,8,42,166
IBE7440,BAW282,2020-05-09T22:35:00.000+0000,2020-05-10T09:10:00.000+0000,KLAX,EGLL,B789,First: No meal / Business: No meal / Economy: No meal,8,42,166
BAW282,,2020-05-09T22:35:00.000+0000,2020-05-10T09:10:00.000+0000,KLAX,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
FIN5522,BAW282,2020-05-09T22:35:00.000+0000,2020-05-10T09:10:00.000+0000,KLAX,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
AAL6185,BAW282,2020-05-09T22:35:00.000+0000,2020-05-10T09:10:00.000+0000,KLAX,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
IBE4192,AAL50,2020-05-09T20:40:00.000+0000,2020-05-10T05:55:00.000+0000,KDFW,EGLL,B77W,,0,0,0
AIC6126,BE2107,2020-05-09T14:50:00.000+0000,2020-05-09T16:30:00.000+0000,EGPH,EGLL,DH8D,Economy: Meal,0,0,78
BOV5104,IBE3166,2020-05-09T13:50:00.000+0000,2020-05-09T16:15:00.000+0000,LEMD,EGLL,A346,Business: No meal / Economy: No meal,0,36,323
BAW2134,EIN934,2020-05-09T14:55:00.000+0000,2020-05-09T16:20:00.000+0000,EGAC,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
UAL7665,EIN934,2020-05-09T14:55:00.000+0000,2020-05-09T16:20:00.000+0000,EGAC,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
BAW5922,EIN722,2020-05-09T15:00:00.000+0000,2020-05-09T16:25:00.000+0000,EICK,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
KQA3058,AFR1280,2020-05-09T14:00:00.000+0000,2020-05-09T15:25:00.000+0000,LFPG,EGLL,A320,Business: No meal / Economy: No meal,0,108,66
ICE454,,2020-05-09T16:10:00.000+0000,2020-05-09T19:20:00.000+0000,BIKF,EGLL,B752,"Business: Alcohol for sale, Dinner / Economy: Alcohol for sale, Food for sale",0,22,161
BAW6033,FIN1337,2020-05-09T13:10:00.000+0000,2020-05-09T16:15:00.000+0000,EFHK,EGLL,A319,Business: Meal / Economy: Meal,0,1,143
JAL6841,FIN1337,2020-05-09T13:10:00.000+0000,2020-05-09T16:15:00.000+0000,EFHK,EGLL,A319,Business: No meal / Economy: No meal,0,1,143
AAL9005,FIN1337,2020-05-09T13:10:00.000+0000,2020-05-09T16:15:00.000+0000,EFHK,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,1,143
FIN1337,,2020-05-09T13:10:00.000+0000,2020-05-09T16:15:00.000+0000,EFHK,EGLL,A319,"Business: Food for sale, Meal / Economy: Food for sale, Meal",0,1,143
JTL6841,FIN1337,2020-05-09T13:10:00.000+0000,2020-05-09T16:15:00.000+0000,EFHK,EGLL,A319,Business: No meal / Economy: No meal,0,1,143
LAN5354,FIN1337,2020-05-09T13:10:00.000+0000,2020-05-09T16:15:00.000+0000,EFHK,EGLL,A319,Business: No meal / Economy: No meal,0,1,143
AAL50,,2020-05-09T21:15:00.000+0000,2020-05-10T06:30:00.000+0000,KDFW,EGLL,B788,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0,20,214
GFA6650,AAL50,2020-05-09T21:15:00.000+0000,2020-05-10T06:30:00.000+0000,KDFW,EGLL,B788,Business: Dinner / Economy: Dinner,0,20,214
ELY8028,AAL50,2020-05-09T21:15:00.000+0000,2020-05-10T06:30:00.000+0000,KDFW,EGLL,B788,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0,20,214
BAW1505,AAL50,2020-05-09T21:15:00.000+0000,2020-05-10T06:30:00.000+0000,KDFW,EGLL,B788,Business: Meal / Economy: Meal,0,20,214
FIN5780,AAL50,2020-05-09T21:15:00.000+0000,2020-05-10T06:30:00.000+0000,KDFW,EGLL,B788,Business: No meal / Economy: No meal,0,20,214
MSR779,,2020-05-09T14:35:00.000+0000,2020-05-09T20:05:00.000+0000,HECA,EGLL,B789,Business: Meal / Economy: Meal,0,30,279
BAW3403,,2020-05-09T14:50:00.000+0000,2020-05-09T16:10:00.000+0000,EHAM,EGLL,A306,,0,0,0
SIA2615,SAS1527,2020-05-09T14:55:00.000+0000,2020-05-09T17:30:00.000+0000,ESSA,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
BAW5976,EIN176,2020-05-09T16:00:00.000+0000,2020-05-09T17:20:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
IBE7450,BAW294,2020-05-09T22:05:00.000+0000,2020-05-10T05:50:00.000+0000,KORD,EGLL,B744,First: No meal / Business: No meal / Economy: No meal,14,86,175
BAW2136,EIN936,2020-05-09T16:20:00.000+0000,2020-05-09T17:40:00.000+0000,EGAC,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
AZA208,,2020-05-09T15:20:00.000+0000,2020-05-09T18:10:00.000+0000,LIRF,EGLL,A320,"Economy: Refreshments, Lunch",0,0,180
ACA6894,EIN386,2020-05-09T16:25:00.000+0000,2020-05-09T17:55:00.000+0000,EINN,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
BAW5944,EIN386,2020-05-09T16:25:00.000+0000,2020-05-09T17:55:00.000+0000,EINN,EGLL,A320,Economy: Food for sale,0,0,180
EIN178,,2020-05-09T17:00:00.000+0000,2020-05-09T18:20:00.000+0000,EIDW,EGLL,A320,Business: Meal / Economy: Meal,0,4,168
BAW5978,EIN178,2020-05-09T17:00:00.000+0000,2020-05-09T18:20:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
AHY7,,2020-05-09T14:05:00.000+0000,2020-05-09T20:05:00.000+0000,UBBB,EGLL,B788,Business: Hot meal / Economy: Hot meal,0,18,192
KQA3220,AFR1080,2020-05-09T16:15:00.000+0000,2020-05-09T17:35:00.000+0000,LFPG,EGLL,A321,Business: No meal / Economy: No meal,0,82,130
ACA5364,UAL931,2020-05-09T23:30:00.000+0000,2020-05-10T07:10:00.000+0000,KORD,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
UAL931,,2020-05-09T23:30:00.000+0000,2020-05-10T07:10:00.000+0000,KORD,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
AUA7852,UAL931,2020-05-09T23:30:00.000+0000,2020-05-10T07:10:00.000+0000,KORD,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
DLH9349,UAL931,2020-05-09T23:30:00.000+0000,2020-05-10T07:10:00.000+0000,KORD,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
BEL9086,UAL931,2020-05-09T23:30:00.000+0000,2020-05-10T07:10:00.000+0000,KORD,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
SWR3041,UAL931,2020-05-09T23:30:00.000+0000,2020-05-10T07:10:00.000+0000,KORD,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
FIN5416,BAW216,2020-05-09T22:35:00.000+0000,2020-05-10T05:55:00.000+0000,KIAD,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
ALK2856,ACA856,2020-05-09T22:35:00.000+0000,2020-05-10T05:35:00.000+0000,CYYZ,EGLL,B77W,Business: No meal / Economy: No meal,0,40,336
AAL6167,BAW216,2020-05-09T22:35:00.000+0000,2020-05-10T05:55:00.000+0000,KIAD,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
BAW216,,2020-05-09T22:35:00.000+0000,2020-05-10T05:55:00.000+0000,KIAD,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
IBE7404,BAW216,2020-05-09T22:35:00.000+0000,2020-05-10T05:55:00.000+0000,KIAD,EGLL,B788,Business: No meal / Economy: No meal,0,35,179
EIN8916,BAW216,2020-05-09T22:35:00.000+0000,2020-05-10T05:55:00.000+0000,KIAD,EGLL,B788,Business: No meal / Economy: No meal,0,35,179
OMA5527,KLM1027,2020-05-09T16:50:00.000+0000,2020-05-09T18:15:00.000+0000,EHAM,EGLL,B732,Business: Meal / Economy: Meal,0,12,144
BAW294,,2020-05-09T23:55:00.000+0000,2020-05-10T07:40:00.000+0000,KORD,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
AAL6194,BAW294,2020-05-09T23:55:00.000+0000,2020-05-10T07:40:00.000+0000,KORD,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
FIN5534,BAW294,2020-05-09T23:55:00.000+0000,2020-05-10T07:40:00.000+0000,KORD,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
EIN8994,BAW294,2020-05-09T23:55:00.000+0000,2020-05-10T07:40:00.000+0000,KORD,EGLL,B789,First: No meal / Business: No meal / Economy: No meal,8,42,166
BAW5970,EIN182,2020-05-09T18:00:00.000+0000,2020-05-09T19:25:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
EIN8912,BAW212,2020-05-09T23:15:00.000+0000,2020-05-10T05:50:00.000+0000,KBOS,EGLL,B788,Business: No meal / Economy: No meal,0,35,179
IBE4251,AAL38,2020-05-09T23:15:00.000+0000,2020-05-10T08:00:00.000+0000,KMIA,EGLL,B77W,,0,0,0
IBE7400,BAW212,2020-05-09T23:15:00.000+0000,2020-05-10T05:50:00.000+0000,KBOS,EGLL,A388,First: No meal / Business: No meal / Economy: No meal,14,97,358
FIN5412,BAW212,2020-05-09T23:15:00.000+0000,2020-05-10T05:50:00.000+0000,KBOS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
AAL6163,BAW212,2020-05-09T23:15:00.000+0000,2020-05-10T05:50:00.000+0000,KBOS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
BAW212,,2020-05-09T23:15:00.000+0000,2020-05-10T05:50:00.000+0000,KBOS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
DAL32,,2020-05-09T23:40:00.000+0000,2020-05-10T08:05:00.000+0000,KATL,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
ELY8080,AAL38,2020-05-09T23:40:00.000+0000,2020-05-10T08:25:00.000+0000,KMIA,EGLL,B77W,"First: Breakfast, Dinner / Business: Breakfast, Dinner / Economy: Breakfast, Dinner",8,52,244
VIR4010,DAL32,2020-05-09T23:40:00.000+0000,2020-05-10T08:05:00.000+0000,KATL,EGLL,B764,First: No meal / Business: Dinner / Economy: Dinner,20,34,184
BAW1529,AAL38,2020-05-09T23:40:00.000+0000,2020-05-10T08:25:00.000+0000,KMIA,EGLL,B77W,First: Meal / Business: Meal / Economy: Meal,8,52,244
FIN4028,AAL38,2020-05-09T23:40:00.000+0000,2020-05-10T08:25:00.000+0000,KMIA,EGLL,B77W,First: No meal / Business: No meal / Economy: No meal,8,52,244
AFR3621,DAL32,2020-05-09T23:40:00.000+0000,2020-05-10T08:05:00.000+0000,KATL,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
GFA6682,AAL38,2020-05-09T23:40:00.000+0000,2020-05-10T08:25:00.000+0000,KMIA,EGLL,B77W,First: No meal / Business: Breakfast / Economy: Breakfast,8,52,244
AAL38,,2020-05-09T23:40:00.000+0000,2020-05-10T08:25:00.000+0000,KMIA,EGLL,B77W,"First: Breakfast, Dinner / Business: Breakfast, Dinner / Economy: Breakfast, Dinner",8,52,244
KLM6069,DAL32,2020-05-09T23:40:00.000+0000,2020-05-10T08:05:00.000+0000,KATL,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
LAN5560,BAW735,2020-05-09T17:45:00.000+0000,2020-05-09T19:25:00.000+0000,LSGG,EGLL,A319,Economy: Food for sale,0,0,144
DAL1,,2020-05-09T23:45:00.000+0000,2020-05-10T07:05:00.000+0000,KJFK,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
VIR4028,DAL1,2020-05-09T23:45:00.000+0000,2020-05-10T07:05:00.000+0000,KJFK,EGLL,B764,First: No meal / Business: Dinner / Economy: Dinner,20,34,184
KLM6101,DAL1,2020-05-09T23:45:00.000+0000,2020-05-10T07:05:00.000+0000,KJFK,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
AFR8991,DAL1,2020-05-09T23:45:00.000+0000,2020-05-10T07:05:00.000+0000,KJFK,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
DLH7626,UAL14,2020-05-09T23:50:00.000+0000,2020-05-10T06:40:00.000+0000,KEWR,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
UAL14,,2020-05-09T23:50:00.000+0000,2020-05-10T06:40:00.000+0000,KEWR,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
SWR3047,UAL14,2020-05-09T23:50:00.000+0000,2020-05-10T06:40:00.000+0000,KEWR,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
AUA7796,UAL14,2020-05-09T23:50:00.000+0000,2020-05-10T06:40:00.000+0000,KEWR,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
ACA5878,UAL14,2020-05-09T23:50:00.000+0000,2020-05-10T06:40:00.000+0000,KEWR,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
BAW5924,EIN724,2020-05-09T19:15:00.000+0000,2020-05-09T20:35:00.000+0000,EICK,EGLL,A320,Economy: Food for sale,0,0,180
BAW5960,EIN184,2020-05-09T19:15:00.000+0000,2020-05-09T20:30:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
BAW3387,,2020-05-09T18:20:00.000+0000,2020-05-09T20:00:00.000+0000,EDDF,EGLL,A306,,0,0,0
BAW3405,,2020-05-09T20:30:00.000+0000,2020-05-09T21:45:00.000+0000,LFPG,EGLL,A306,,0,0,0
ANZ3322,SIA322,2020-05-09T15:30:00.000+0000,2020-05-10T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
SIA322,,2020-05-09T15:30:00.000+0000,2020-05-10T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
VIR7969,SIA322,2020-05-09T15:30:00.000+0000,2020-05-10T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
TAP8404,SIA322,2020-05-09T15:30:00.000+0000,2020-05-10T04:55:00.000+0000,WSSS,EGLL,A359,Business: No meal / Economy: No meal,0,42,211
VOZ5558,SIA322,2020-05-09T15:30:00.000+0000,2020-05-10T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
FJI5901,SIA322,2020-05-09T15:30:00.000+0000,2020-05-10T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
SAS8042,SIA322,2020-05-09T15:30:00.000+0000,2020-05-10T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
UAL7210,EMT700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ETH700,,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,"Business: Dinner / Economy: Breakfast, Dinner",0,30,313
TAP8984,EMT700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7210,EMT700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,ETH700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,ETH700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,ETH700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,EMT700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7210,ETH700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,EMT700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,EMT700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,ETH700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,ETH700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,ETH700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,EMT700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7210,ETH700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,EMT700,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
EMT700,,2020-05-09T21:45:00.000+0000,2020-05-10T06:00:00.000+0000,HAAB,EGLL,A359,"Business: Dinner / Economy: Breakfast, Dinner",0,30,313
GFA7,,2020-05-09T22:40:00.000+0000,2020-05-10T05:55:00.000+0000,OBBI,EGLL,B789,Business: Breakfast / Economy: Breakfast,0,26,256
BAW7009,QTR9,2020-05-09T22:45:00.000+0000,2020-05-10T06:05:00.000+0000,OTHH,EGLL,A35K,Business: Meal / Economy: Meal,0,46,281
QTR9,,2020-05-09T22:45:00.000+0000,2020-05-10T06:05:00.000+0000,OTHH,EGLL,A35K,Business: Meal / Economy: Meal,0,46,281
OMA103,,2020-05-09T21:50:00.000+0000,2020-05-10T05:30:00.000+0000,OOMS,EGLL,B789,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0,30,258
AMC2134,ETD11,2020-05-09T22:05:00.000+0000,2020-05-10T05:45:00.000+0000,OMAA,EGLL,B78X,Business: No meal / Economy: No meal,0,28,199
GIA9056,ETD11,2020-05-09T22:05:00.000+0000,2020-05-10T05:45:00.000+0000,OMAA,EGLL,B789,Business: Meal / Economy: Meal,0,999,999
KNE3011,ETD11,2020-05-09T22:05:00.000+0000,2020-05-10T05:45:00.000+0000,OMAA,EGLL,A388,"First: Food for sale / Business: Food for sale, Meal / Economy: Food for sale, Meal",11,70,405
AIC161,,2020-05-09T21:15:00.000+0000,2020-05-10T06:30:00.000+0000,VIDP,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
ACA6401,AIC161,2020-05-09T21:15:00.000+0000,2020-05-10T06:30:00.000+0000,VIDP,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
TAP7023,AIC161,2020-05-09T21:15:00.000+0000,2020-05-10T06:30:00.000+0000,VIDP,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
ACA6435,AIC171,2020-05-09T23:10:00.000+0000,2020-05-10T08:55:00.000+0000,VAAH,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
AIC171,,2020-05-09T23:10:00.000+0000,2020-05-10T08:55:00.000+0000,VAAH,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
