ident,actual_ident,scheduled_departuretm,scheduled_arrivaltm,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
LZB1705,AZA204,2020-05-08T12:15:00.000+0000,2020-05-08T15:05:00.000+0000,LIRF,EGLL,A319,Business: No meal / Economy: No meal,0,8,132
BTI5630,BAW5630,2020-05-08T12:20:00.000+0000,2020-05-08T14:20:00.000+0000,LIML,EGLL,A319,Economy: Food for sale,0,0,1
UAL7668,EIN168,2020-05-08T13:30:00.000+0000,2020-05-08T15:00:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
BAW5968,EIN168,2020-05-08T13:30:00.000+0000,2020-05-08T15:00:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
ACA6910,EIN168,2020-05-08T13:30:00.000+0000,2020-05-08T15:00:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
OMA101,,2020-05-08T10:30:00.000+0000,2020-05-08T18:10:00.000+0000,OOMS,EGLL,B789,"Business: Dinner, Lunch / Economy: Dinner, Lunch",0,30,258
LZB851,,2020-05-08T12:20:00.000+0000,2020-05-08T15:45:00.000+0000,LBSF,EGLL,A319,Business: Hot meal / Economy: Snack or brunch,0,8,132
FIN5522,BAW282,2020-05-08T22:35:00.000+0000,2020-05-09T09:10:00.000+0000,KLAX,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
IBE7440,BAW282,2020-05-08T22:35:00.000+0000,2020-05-09T09:10:00.000+0000,KLAX,EGLL,B789,First: No meal / Business: No meal / Economy: No meal,8,42,166
EIN8982,BAW282,2020-05-08T22:35:00.000+0000,2020-05-09T09:10:00.000+0000,KLAX,EGLL,B789,First: No meal / Business: No meal / Economy: No meal,8,42,166
BAW282,,2020-05-08T22:35:00.000+0000,2020-05-09T09:10:00.000+0000,KLAX,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
AAL6185,BAW282,2020-05-08T22:35:00.000+0000,2020-05-09T09:10:00.000+0000,KLAX,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
IBE4192,AAL50,2020-05-08T20:40:00.000+0000,2020-05-09T05:55:00.000+0000,KDFW,EGLL,B77W,,0,0,0
AIC6126,BE2107,2020-05-08T14:50:00.000+0000,2020-05-08T16:30:00.000+0000,EGPH,EGLL,DH8D,Economy: Meal,0,0,78
BAW5974,EIN174,2020-05-08T14:50:00.000+0000,2020-05-08T16:20:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
BOV5104,IBE3166,2020-05-08T13:50:00.000+0000,2020-05-08T16:15:00.000+0000,LEMD,EGLL,A346,Business: No meal / Economy: No meal,0,36,323
BAW5922,EIN722,2020-05-08T15:00:00.000+0000,2020-05-08T16:25:00.000+0000,EICK,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
KQA3058,AFR1280,2020-05-08T14:00:00.000+0000,2020-05-08T15:25:00.000+0000,LFPG,EGLL,A320,Business: No meal / Economy: No meal,0,108,66
EIN722,,2020-05-08T15:00:00.000+0000,2020-05-08T16:25:00.000+0000,EICK,EGLL,A320,Business: Meal / Economy: Meal,0,4,168
CBJ431,,2020-05-08T08:00:00.000+0000,2020-05-08T19:30:00.000+0000,ZSQD,EGLL,A330,Business: Dinner / Economy: Dinner,0,18,281
JAL6841,FIN1337,2020-05-08T13:10:00.000+0000,2020-05-08T16:15:00.000+0000,EFHK,EGLL,A319,Business: No meal / Economy: No meal,0,1,143
BAW6033,FIN1337,2020-05-08T13:10:00.000+0000,2020-05-08T16:15:00.000+0000,EFHK,EGLL,A319,Business: Meal / Economy: Meal,0,1,143
AAL9005,FIN1337,2020-05-08T13:10:00.000+0000,2020-05-08T16:15:00.000+0000,EFHK,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,1,143
FIN1337,,2020-05-08T13:10:00.000+0000,2020-05-08T16:15:00.000+0000,EFHK,EGLL,A319,"Business: Food for sale, Meal / Economy: Food for sale, Meal",0,1,143
ICE454,,2020-05-08T16:10:00.000+0000,2020-05-08T19:20:00.000+0000,BIKF,EGLL,B752,"Business: Alcohol for sale, Dinner / Economy: Alcohol for sale, Food for sale",0,22,161
LAN5354,FIN1337,2020-05-08T13:10:00.000+0000,2020-05-08T16:15:00.000+0000,EFHK,EGLL,A319,Business: No meal / Economy: No meal,0,1,143
JTL6841,FIN1337,2020-05-08T13:10:00.000+0000,2020-05-08T16:15:00.000+0000,EFHK,EGLL,A319,Business: No meal / Economy: No meal,0,1,143
ELY8028,AAL50,2020-05-08T21:15:00.000+0000,2020-05-09T06:30:00.000+0000,KDFW,EGLL,B788,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0,20,214
AAL50,,2020-05-08T21:15:00.000+0000,2020-05-09T06:30:00.000+0000,KDFW,EGLL,B788,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0,20,214
FIN5780,AAL50,2020-05-08T21:15:00.000+0000,2020-05-09T06:30:00.000+0000,KDFW,EGLL,B788,Business: No meal / Economy: No meal,0,20,214
BAW1505,AAL50,2020-05-08T21:15:00.000+0000,2020-05-09T06:30:00.000+0000,KDFW,EGLL,B788,Business: Meal / Economy: Meal,0,20,214
GFA6650,AAL50,2020-05-08T21:15:00.000+0000,2020-05-09T06:30:00.000+0000,KDFW,EGLL,B788,Business: Dinner / Economy: Dinner,0,20,214
SIA2611,SAS1523,2020-05-08T14:20:00.000+0000,2020-05-08T16:55:00.000+0000,ESSA,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
LAN5538,BAW817,2020-05-08T14:30:00.000+0000,2020-05-08T16:30:00.000+0000,EKCH,EGLL,A319,Business: Meal / Economy: Food for sale,0,33,150
MSR779,,2020-05-08T14:35:00.000+0000,2020-05-08T20:05:00.000+0000,HECA,EGLL,B789,Business: Meal / Economy: Meal,0,30,279
BAW3287,LOG3287,2020-05-08T15:40:00.000+0000,2020-05-08T17:10:00.000+0000,EGNS,EGLL,AT43,"Business: Meal / Economy: Snack or brunch, Meal",0,6,42
BAW5976,EIN176,2020-05-08T16:00:00.000+0000,2020-05-08T17:20:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
IBE7450,BAW294,2020-05-08T22:05:00.000+0000,2020-05-09T05:50:00.000+0000,KORD,EGLL,B744,First: No meal / Business: No meal / Economy: No meal,14,86,175
LAN5448,IBE3180,2020-05-08T15:05:00.000+0000,2020-05-08T17:30:00.000+0000,LEMD,EGLL,A319,Economy: Food for sale,0,0,144
FIN5534,BAW294,2020-05-08T22:05:00.000+0000,2020-05-09T05:50:00.000+0000,KORD,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
BAW294,,2020-05-08T22:05:00.000+0000,2020-05-09T05:50:00.000+0000,KORD,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
EIN8994,BAW294,2020-05-08T22:05:00.000+0000,2020-05-09T05:50:00.000+0000,KORD,EGLL,B789,First: No meal / Business: No meal / Economy: No meal,8,42,166
LAN5584,BAW767,2020-05-08T15:05:00.000+0000,2020-05-08T17:25:00.000+0000,ENGM,EGLL,A320,Business: Meal / Economy: Food for sale,0,10,100
AAL6194,BAW294,2020-05-08T22:05:00.000+0000,2020-05-09T05:50:00.000+0000,KORD,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
SWR326,,2020-05-08T15:10:00.000+0000,2020-05-08T16:55:00.000+0000,LSZH,EGLL,,Business: Meal / Economy: Snack or brunch,0,1,179
SIA2665,SAS811,2020-05-08T15:10:00.000+0000,2020-05-08T17:30:00.000+0000,ENGM,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
ANA6753,SWR326,2020-05-08T15:10:00.000+0000,2020-05-08T16:55:00.000+0000,LSZH,EGLL,,Business: Meal / Economy: Snack or brunch,0,1,179
AAL6302,BAW491,2020-05-08T15:15:00.000+0000,2020-05-08T18:05:00.000+0000,LXGB,EGLL,,"Business: Meal / Economy: Food for sale, Meal",0,24,136
BAW491,,2020-05-08T15:15:00.000+0000,2020-05-08T18:05:00.000+0000,LXGB,EGLL,,"Business: Meal / Economy: Food for sale, Meal",0,24,136
BAW2136,EIN936,2020-05-08T16:20:00.000+0000,2020-05-08T17:40:00.000+0000,EGAC,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
AZA208,,2020-05-08T15:20:00.000+0000,2020-05-08T18:10:00.000+0000,LIRF,EGLL,A320,"Economy: Refreshments, Lunch",0,0,180
BAW5944,EIN386,2020-05-08T16:25:00.000+0000,2020-05-08T17:55:00.000+0000,EINN,EGLL,A320,Economy: Food for sale,0,0,180
ACA6894,EIN386,2020-05-08T16:25:00.000+0000,2020-05-08T17:55:00.000+0000,EINN,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
OMA5031,KLM1031,2020-05-08T15:35:00.000+0000,2020-05-08T16:55:00.000+0000,EHAM,EGLL,B732,Business: Meal / Economy: Meal,0,12,144
SIA2677,SAS4627,2020-05-08T15:50:00.000+0000,2020-05-08T17:50:00.000+0000,ENZV,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
SIA2402,CTN490,2020-05-08T15:50:00.000+0000,2020-05-08T18:15:00.000+0000,LDZA,EGLL,A320,Business: No meal / Economy: No meal,0,12,156
BAW5978,EIN178,2020-05-08T17:00:00.000+0000,2020-05-08T18:20:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
EIN178,,2020-05-08T17:00:00.000+0000,2020-05-08T18:20:00.000+0000,EIDW,EGLL,A320,Business: Meal / Economy: Meal,0,4,168
KQA3220,AFR1080,2020-05-08T16:15:00.000+0000,2020-05-08T17:35:00.000+0000,LFPG,EGLL,A321,Business: No meal / Economy: No meal,0,82,130
SIA2615,SAS533,2020-05-08T16:15:00.000+0000,2020-05-08T18:55:00.000+0000,ESSA,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
SIA2627,SAS1507,2020-05-08T16:30:00.000+0000,2020-05-08T18:30:00.000+0000,EKCH,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
ALK2856,ACA856,2020-05-08T22:35:00.000+0000,2020-05-09T05:35:00.000+0000,CYYZ,EGLL,B77W,Business: No meal / Economy: No meal,0,40,336
IBE7404,BAW216,2020-05-08T22:35:00.000+0000,2020-05-09T05:55:00.000+0000,KIAD,EGLL,B788,Business: No meal / Economy: No meal,0,35,179
EIN8916,BAW216,2020-05-08T22:35:00.000+0000,2020-05-09T05:55:00.000+0000,KIAD,EGLL,B788,Business: No meal / Economy: No meal,0,35,179
AAL6167,BAW216,2020-05-08T22:35:00.000+0000,2020-05-09T05:55:00.000+0000,KIAD,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
BAW216,,2020-05-08T22:35:00.000+0000,2020-05-09T05:55:00.000+0000,KIAD,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
FIN5416,BAW216,2020-05-08T22:35:00.000+0000,2020-05-09T05:55:00.000+0000,KIAD,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
LAN5560,BAW735,2020-05-08T16:45:00.000+0000,2020-05-08T18:25:00.000+0000,LSGG,EGLL,A319,Business: Meal / Economy: Food for sale,0,33,150
AUA7852,UAL931,2020-05-08T23:50:00.000+0000,2020-05-09T07:30:00.000+0000,KORD,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
OMA5527,KLM1027,2020-05-08T16:50:00.000+0000,2020-05-08T18:15:00.000+0000,EHAM,EGLL,B732,Business: Meal / Economy: Meal,0,12,144
ACA5364,UAL931,2020-05-08T23:50:00.000+0000,2020-05-09T07:30:00.000+0000,KORD,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
BEL9086,UAL931,2020-05-08T23:50:00.000+0000,2020-05-09T07:30:00.000+0000,KORD,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
DLH9349,UAL931,2020-05-08T23:50:00.000+0000,2020-05-09T07:30:00.000+0000,KORD,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
SWR3041,UAL931,2020-05-08T23:50:00.000+0000,2020-05-09T07:30:00.000+0000,KORD,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
UAL931,,2020-05-08T23:50:00.000+0000,2020-05-09T07:30:00.000+0000,KORD,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
BAW5970,EIN182,2020-05-08T18:00:00.000+0000,2020-05-08T19:25:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
LAN5540,BAW375,2020-05-08T17:10:00.000+0000,2020-05-08T19:10:00.000+0000,LFBO,EGLL,A319,Business: Meal / Economy: Food for sale,0,33,150
IBE7400,BAW212,2020-05-08T23:15:00.000+0000,2020-05-09T05:50:00.000+0000,KBOS,EGLL,A388,First: No meal / Business: No meal / Economy: No meal,14,97,358
EIN8912,BAW212,2020-05-08T23:15:00.000+0000,2020-05-09T05:50:00.000+0000,KBOS,EGLL,B789,Business: No meal / Economy: No meal,0,50,166
FIN5412,BAW212,2020-05-08T23:15:00.000+0000,2020-05-09T05:50:00.000+0000,KBOS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
AAL6163,BAW212,2020-05-08T23:15:00.000+0000,2020-05-09T05:50:00.000+0000,KBOS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
IBE4251,AAL38,2020-05-08T23:15:00.000+0000,2020-05-09T08:00:00.000+0000,KMIA,EGLL,B77W,,0,0,0
BAW212,,2020-05-08T23:15:00.000+0000,2020-05-09T05:50:00.000+0000,KBOS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
FIN4028,AAL38,2020-05-08T23:40:00.000+0000,2020-05-09T08:25:00.000+0000,KMIA,EGLL,B77W,First: No meal / Business: No meal / Economy: No meal,8,52,244
AFR3553,DAL32,2020-05-08T23:40:00.000+0000,2020-05-09T08:05:00.000+0000,KATL,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
ELY8080,AAL38,2020-05-08T23:40:00.000+0000,2020-05-09T08:25:00.000+0000,KMIA,EGLL,B77W,"First: Breakfast, Dinner / Business: Breakfast, Dinner / Economy: Breakfast, Dinner",8,52,244
GFA6682,AAL38,2020-05-08T23:40:00.000+0000,2020-05-09T08:25:00.000+0000,KMIA,EGLL,B77W,First: No meal / Business: Breakfast / Economy: Breakfast,8,52,244
KLM6069,DAL32,2020-05-08T23:40:00.000+0000,2020-05-09T08:05:00.000+0000,KATL,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
AAL38,,2020-05-08T23:40:00.000+0000,2020-05-09T08:25:00.000+0000,KMIA,EGLL,B77W,"First: Breakfast, Dinner / Business: Breakfast, Dinner / Economy: Breakfast, Dinner",8,52,244
BAW1529,AAL38,2020-05-08T23:40:00.000+0000,2020-05-09T08:25:00.000+0000,KMIA,EGLL,B77W,First: Meal / Business: Meal / Economy: Meal,8,52,244
KLM6101,DAL1,2020-05-08T23:45:00.000+0000,2020-05-09T07:05:00.000+0000,KJFK,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
ACA5878,UAL14,2020-05-08T23:50:00.000+0000,2020-05-09T06:40:00.000+0000,KEWR,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
SWR3047,UAL14,2020-05-08T23:50:00.000+0000,2020-05-09T06:40:00.000+0000,KEWR,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
UAL14,,2020-05-08T23:50:00.000+0000,2020-05-09T06:40:00.000+0000,KEWR,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
AUA7796,UAL14,2020-05-08T23:50:00.000+0000,2020-05-09T06:40:00.000+0000,KEWR,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
DLH7626,UAL14,2020-05-08T23:50:00.000+0000,2020-05-09T06:40:00.000+0000,KEWR,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
BAW3480,,2020-05-08T18:00:00.000+0000,2020-05-08T20:00:00.000+0000,LIMC,EGLL,A306,,0,0,0
BAW5960,EIN184,2020-05-08T19:15:00.000+0000,2020-05-08T20:30:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
BAW5924,EIN724,2020-05-08T19:15:00.000+0000,2020-05-08T20:35:00.000+0000,EICK,EGLL,A320,Economy: Food for sale,0,0,180
BAW5948,EIN186,2020-05-08T20:10:00.000+0000,2020-05-08T21:25:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
BAW28,,2020-05-08T15:45:00.000+0000,2020-05-09T04:30:00.000+0000,VHHH,EGLL,,First: Meal / Business: Meal / Economy: Meal,14,56,227
CPA251,,2020-05-08T15:55:00.000+0000,2020-05-09T04:40:00.000+0000,VHHH,EGLL,A35K,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0,46,288
VIR207,,2020-05-08T15:55:00.000+0000,2020-05-09T04:30:00.000+0000,VHHH,EGLL,B789,Business: Dinner / Economy: Dinner,0,31,227
KHV3051,HVN51,2020-05-08T17:25:00.000+0000,2020-05-09T06:40:00.000+0000,VVTS,EGLL,,,0,0,0
UAL7210,EMT700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,ETH700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7210,ETH700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,EMT700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,ETH700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,ETH700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7210,EMT700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,EMT700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,EMT700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,ETH700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7210,ETH700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,EMT700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,ETH700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ETH700,,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,"Business: Dinner / Economy: Breakfast, Dinner",0,30,313
TAP8984,ETH700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,EMT700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,EMT700,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
EMT700,,2020-05-08T21:45:00.000+0000,2020-05-09T06:00:00.000+0000,HAAB,EGLL,A359,"Business: Dinner / Economy: Breakfast, Dinner",0,30,313
GFA7,,2020-05-08T22:40:00.000+0000,2020-05-09T05:55:00.000+0000,OBBI,EGLL,B789,Business: Breakfast / Economy: Breakfast,0,26,256
BAW7009,QTR9,2020-05-08T22:45:00.000+0000,2020-05-09T06:05:00.000+0000,OTHH,EGLL,A35K,Business: Meal / Economy: Meal,0,46,281
QTR9,,2020-05-08T22:45:00.000+0000,2020-05-09T06:05:00.000+0000,OTHH,EGLL,A35K,Business: Meal / Economy: Meal,0,46,281
OMA103,,2020-05-08T21:50:00.000+0000,2020-05-09T05:30:00.000+0000,OOMS,EGLL,B789,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0,30,258
AMC2134,ETD11,2020-05-08T22:05:00.000+0000,2020-05-09T05:45:00.000+0000,OMAA,EGLL,B78X,Business: No meal / Economy: No meal,0,28,199
KNE3011,ETD11,2020-05-08T22:05:00.000+0000,2020-05-09T05:45:00.000+0000,OMAA,EGLL,A388,"First: Food for sale / Business: Food for sale, Meal / Economy: Food for sale, Meal",11,70,405
GIA9056,ETD11,2020-05-08T22:05:00.000+0000,2020-05-09T05:45:00.000+0000,OMAA,EGLL,B789,Business: Meal / Economy: Meal,0,999,999
TAP7023,AIC161,2020-05-08T21:15:00.000+0000,2020-05-09T06:30:00.000+0000,VIDP,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
AIC161,,2020-05-08T21:15:00.000+0000,2020-05-09T06:30:00.000+0000,VIDP,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
ACA6401,AIC161,2020-05-08T21:15:00.000+0000,2020-05-09T06:30:00.000+0000,VIDP,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
AIC177,,2020-05-08T22:20:00.000+0000,2020-05-09T09:15:00.000+0000,VOBL,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
