ident,actual_ident,scheduled_departuretm,scheduled_arrivaltm,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
AAL6632,BAW853,2020-04-30T05:00:00.000Z,2020-04-30T07:15:00.000Z,LKPR,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,15,137
AAL6623,BAW1467,2020-04-30T06:00:00.000Z,2020-04-30T07:35:00.000Z,EGPE,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
BAW118,"",2020-04-30T01:30:00.000Z,2020-04-30T12:10:00.000Z,VOBL,EGLL,A35K,Business: Meal / Economy: Meal,0,56,275
IBE7585,BAW1475,2020-04-30T06:00:00.000Z,2020-04-30T07:35:00.000Z,EGPF,EGLL,A319,Business: No meal / Economy: No meal,0,14,108
ANA6233,DLH924,2020-04-30T05:00:00.000Z,2020-04-30T06:40:00.000Z,EDDF,EGLL,"",Business: Cold meal / Economy: Snack or brunch,0,32,167
JAL7774,BAW811,2020-04-30T05:00:00.000Z,2020-04-30T07:15:00.000Z,EKCH,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
JAL7768,BAW389,2020-04-30T05:05:00.000Z,2020-04-30T06:20:00.000Z,EBBR,EGLL,"",Business: No meal / Economy: No meal,0,24,184
FIN5901,BAW761,2020-04-30T05:05:00.000Z,2020-04-30T07:35:00.000Z,ENGM,EGLL,A319,"Business: Food for sale, Meal / Economy: Food for sale",0,24,107
QTR6007,BAW1301,2020-04-30T06:05:00.000Z,2020-04-30T07:50:00.000Z,EGPD,EGLL,"",Business: No meal / Economy: No meal,0,24,136
JTL7852,BAW761,2020-04-30T05:05:00.000Z,2020-04-30T07:35:00.000Z,ENGM,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
JAL7852,BAW761,2020-04-30T05:05:00.000Z,2020-04-30T07:35:00.000Z,ENGM,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
JTL6504,BAW1301,2020-04-30T06:05:00.000Z,2020-04-30T07:50:00.000Z,EGPD,EGLL,"",Business: No meal / Economy: No meal,0,24,136
ACA6829,SWR316,2020-04-30T05:05:00.000Z,2020-04-30T06:55:00.000Z,LSZH,EGLL,"",Business: No meal / Economy: No meal,0,1,179
JTL7768,BAW389,2020-04-30T05:05:00.000Z,2020-04-30T06:20:00.000Z,EBBR,EGLL,"",Business: No meal / Economy: No meal,0,24,184
AAL6593,BAW981,2020-04-30T05:05:00.000Z,2020-04-30T07:10:00.000Z,EDDT,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,15,137
QFA3536,BAW981,2020-04-30T05:05:00.000Z,2020-04-30T07:10:00.000Z,EDDT,EGLL,"",Business: Meal / Economy: Food for sale,0,999,999
AAL6628,BAW761,2020-04-30T05:05:00.000Z,2020-04-30T07:35:00.000Z,ENGM,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,15,114
AAL6578,BAW1301,2020-04-30T06:05:00.000Z,2020-04-30T07:50:00.000Z,EGPD,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,15,137
IBE7523,BAW1301,2020-04-30T06:05:00.000Z,2020-04-30T07:50:00.000Z,EGPD,EGLL,"",Business: No meal / Economy: No meal,0,24,136
JAL6504,BAW1301,2020-04-30T06:05:00.000Z,2020-04-30T07:50:00.000Z,EGPD,EGLL,"",Business: No meal / Economy: No meal,0,24,136
SWR316,"",2020-04-30T05:05:00.000Z,2020-04-30T06:55:00.000Z,LSZH,EGLL,"",Business: Meal / Economy: Snack or brunch,0,1,179
MAS9901,BAW981,2020-04-30T05:05:00.000Z,2020-04-30T07:10:00.000Z,EDDT,EGLL,"",Business: Meal / Economy: Food for sale,0,1,179
IBE7492,BAW761,2020-04-30T05:05:00.000Z,2020-04-30T07:35:00.000Z,ENGM,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
MAS9851,BAW723,2020-04-30T05:10:00.000Z,2020-04-30T06:55:00.000Z,LSGG,EGLL,"",Business: Meal / Economy: Food for sale,0,1,179
AAL6289,BAW477,2020-04-30T05:10:00.000Z,2020-04-30T07:35:00.000Z,LEBL,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,15,137
IBE7478,BAW477,2020-04-30T05:10:00.000Z,2020-04-30T07:35:00.000Z,LEBL,EGLL,A320,Business: No meal / Economy: No meal,0,16,156
MAS9703,BAW477,2020-04-30T05:10:00.000Z,2020-04-30T07:35:00.000Z,LEBL,EGLL,"",Business: Meal / Economy: Food for sale,0,1,179
JTL6508,BAW477,2020-04-30T05:10:00.000Z,2020-04-30T07:35:00.000Z,LEBL,EGLL,"",Business: No meal / Economy: No meal,0,999,999
JAL6508,BAW477,2020-04-30T05:10:00.000Z,2020-04-30T07:35:00.000Z,LEBL,EGLL,"",Business: No meal / Economy: No meal,0,999,999
AAL6333,BAW723,2020-04-30T05:10:00.000Z,2020-04-30T06:55:00.000Z,LSGG,EGLL,"","Business: Meal / Economy: Food for sale, Meal",0,24,136
ACA6912,EIN710,2020-04-30T06:15:00.000Z,2020-04-30T07:45:00.000Z,EICK,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
JAL7796,BAW947,2020-04-30T05:15:00.000Z,2020-04-30T07:30:00.000Z,EDDM,EGLL,A319,Business: No meal / Economy: No meal,0,999,999
JTL7122,BAW865,2020-04-30T05:15:00.000Z,2020-04-30T08:00:00.000Z,LHBP,EGLL,"",Business: No meal / Economy: No meal,0,999,999
BAW276,"",2020-04-30T01:45:00.000Z,2020-04-30T12:10:00.000Z,VOHS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
AAL6600,BAW865,2020-04-30T05:15:00.000Z,2020-04-30T08:00:00.000Z,LHBP,EGLL,A321,"Business: Meal / Economy: Food for sale, Meal",0,15,169
ETD1337,EIN710,2020-04-30T06:15:00.000Z,2020-04-30T07:45:00.000Z,EICK,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
EIN710,"",2020-04-30T06:15:00.000Z,2020-04-30T07:45:00.000Z,EICK,EGLL,A320,Business: Meal / Economy: Meal,0,4,168
AAL6577,BAW901,2020-04-30T05:15:00.000Z,2020-04-30T07:05:00.000Z,EDDF,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
JTL6506,BAW709,2020-04-30T05:15:00.000Z,2020-04-30T07:05:00.000Z,LSZH,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
JAL7122,BAW865,2020-04-30T05:15:00.000Z,2020-04-30T08:00:00.000Z,LHBP,EGLL,"",Business: No meal / Economy: No meal,0,999,999
AAL6540,BAW947,2020-04-30T05:15:00.000Z,2020-04-30T07:30:00.000Z,EDDM,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,15,114
BAW5926,EIN710,2020-04-30T06:15:00.000Z,2020-04-30T07:45:00.000Z,EICK,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
CPA7166,BAW947,2020-04-30T05:15:00.000Z,2020-04-30T07:30:00.000Z,EDDM,EGLL,A319,Business: No meal / Economy: No meal,0,999,999
JAL6506,BAW709,2020-04-30T05:15:00.000Z,2020-04-30T07:05:00.000Z,LSZH,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
QFA3503,BAW865,2020-04-30T05:15:00.000Z,2020-04-30T08:00:00.000Z,LHBP,EGLL,"",Business: Meal / Economy: Food for sale,0,999,999
DLH2470,"",2020-04-30T05:15:00.000Z,2020-04-30T07:15:00.000Z,EDDM,EGLL,"",Business: Cold meal / Economy: Snack or brunch,0,28,138
ETD7294,AMC100,2020-04-30T05:15:00.000Z,2020-04-30T08:45:00.000Z,LMML,EGLL,A320,"Business: Breakfast / Economy: Breakfast, Food for sale",0,12,162
MAS9927,BAW709,2020-04-30T05:15:00.000Z,2020-04-30T07:05:00.000Z,LSZH,EGLL,A319,Business: Meal / Economy: Food for sale,0,1,142
UAL7640,EIN710,2020-04-30T06:15:00.000Z,2020-04-30T07:45:00.000Z,EICK,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
IBE7516,BAW865,2020-04-30T05:15:00.000Z,2020-04-30T08:00:00.000Z,LHBP,EGLL,A320,Business: No meal / Economy: No meal,0,16,156
JTL7796,BAW947,2020-04-30T05:15:00.000Z,2020-04-30T07:30:00.000Z,EDDM,EGLL,A319,Business: No meal / Economy: No meal,0,999,999
AAL6668,BAW276,2020-04-30T01:45:00.000Z,2020-04-30T12:10:00.000Z,VOHS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
DAL9640,KLM1001,2020-04-30T05:20:00.000Z,2020-04-30T06:40:00.000Z,EHAM,EGLL,B738,Business: Snack or brunch / Economy: Snack or brunch,0,36,150
KLM1001,"",2020-04-30T05:20:00.000Z,2020-04-30T06:40:00.000Z,EHAM,EGLL,B738,"Business: Meal / Economy: Snack or brunch, Meal",0,36,150
AAL6402,BAW499,2020-04-30T06:20:00.000Z,2020-04-30T09:05:00.000Z,LPPT,EGLL,A321,"Business: Meal / Economy: Food for sale, Meal",0,15,169
CES6267,KLM1001,2020-04-30T05:20:00.000Z,2020-04-30T06:40:00.000Z,EHAM,EGLL,B738,Business: Meal / Economy: Meal,0,36,150
QTR5915,BAW499,2020-04-30T06:20:00.000Z,2020-04-30T09:05:00.000Z,LPPT,EGLL,"",Business: No meal / Economy: No meal,0,1,219
JTL7792,BAW499,2020-04-30T06:20:00.000Z,2020-04-30T09:05:00.000Z,LPPT,EGLL,"",Business: No meal / Economy: No meal,0,999,999
CXA9301,KLM1001,2020-04-30T05:20:00.000Z,2020-04-30T06:40:00.000Z,EHAM,EGLL,B738,Business: No meal / Economy: No meal,0,36,150
KQA1001,KLM1001,2020-04-30T05:20:00.000Z,2020-04-30T06:40:00.000Z,EHAM,EGLL,B738,Business: No meal / Economy: No meal,0,36,150
VIR6992,KLM1001,2020-04-30T05:20:00.000Z,2020-04-30T06:40:00.000Z,EHAM,EGLL,B738,Business: Meal / Economy: Snack or brunch,0,36,150
CSN7679,KLM1001,2020-04-30T05:20:00.000Z,2020-04-30T06:40:00.000Z,EHAM,EGLL,B738,Business: No meal / Economy: No meal,0,36,150
JAL7792,BAW499,2020-04-30T06:20:00.000Z,2020-04-30T09:05:00.000Z,LPPT,EGLL,"",Business: No meal / Economy: No meal,0,999,999
CPA7202,BAW499,2020-04-30T06:20:00.000Z,2020-04-30T09:05:00.000Z,LPPT,EGLL,"",Business: No meal / Economy: No meal,0,999,999
MAS9665,BAW303,2020-04-30T05:25:00.000Z,2020-04-30T06:45:00.000Z,LFPG,EGLL,A319,Business: Meal / Economy: Food for sale,0,1,142
JAL7780,BAW935,2020-04-30T05:25:00.000Z,2020-04-30T06:55:00.000Z,EDDL,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
JTL7780,BAW935,2020-04-30T05:25:00.000Z,2020-04-30T06:55:00.000Z,EDDL,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
AAL6503,BAW935,2020-04-30T05:25:00.000Z,2020-04-30T06:55:00.000Z,EDDL,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,15,114
CPA7140,BAW935,2020-04-30T05:25:00.000Z,2020-04-30T06:55:00.000Z,EDDL,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
ACA6753,LOT281,2020-04-30T05:30:00.000Z,2020-04-30T08:25:00.000Z,EPWA,EGLL,B738,"Business: Meal / Economy: Refreshments, Food for sale",0,4,180
ETD7925,EIN154,2020-04-30T06:30:00.000Z,2020-04-30T08:05:00.000Z,EIDW,EGLL,"",Business: No meal / Economy: Meal,0,16,168
LOT281,"",2020-04-30T05:30:00.000Z,2020-04-30T08:25:00.000Z,EPWA,EGLL,B738,"Business: Meal / Economy: Refreshments, Food for sale",0,4,180
UAL6845,LOT281,2020-04-30T05:30:00.000Z,2020-04-30T08:25:00.000Z,EPWA,EGLL,B738,Business: No meal / Economy: No meal,0,4,180
SWR352,"",2020-04-30T05:30:00.000Z,2020-04-30T07:15:00.000Z,LSGG,EGLL,"",Business: Meal / Economy: Food for sale,0,1,144
REU8680,AFR1680,2020-04-30T05:30:00.000Z,2020-04-30T06:55:00.000Z,LFPG,EGLL,A321,Business: No meal / Economy: No meal,0,82,130
BAW5954,EIN154,2020-04-30T06:30:00.000Z,2020-04-30T08:05:00.000Z,EIDW,EGLL,"",Business: No meal / Economy: Food for sale,0,16,168
UAL9736,SWR352,2020-04-30T05:30:00.000Z,2020-04-30T07:15:00.000Z,LSGG,EGLL,"",Business: Meal / Economy: Food for sale,0,1,144
AAL6429,BAW425,2020-04-30T05:30:00.000Z,2020-04-30T07:00:00.000Z,ELLX,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,15,137
EIN380,"",2020-04-30T06:30:00.000Z,2020-04-30T08:05:00.000Z,EINN,EGLL,"",Business: Meal / Economy: Meal,0,16,168
ACA6904,EIN154,2020-04-30T06:30:00.000Z,2020-04-30T08:05:00.000Z,EIDW,EGLL,"",Business: No meal / Economy: Meal,0,16,168
AIC7761,LOT281,2020-04-30T05:30:00.000Z,2020-04-30T08:25:00.000Z,EPWA,EGLL,B738,Business: No meal / Economy: Meal,0,4,180
BAW5940,EIN380,2020-04-30T06:30:00.000Z,2020-04-30T08:05:00.000Z,EINN,EGLL,"",Business: No meal / Economy: Food for sale,0,16,168
EIN154,"",2020-04-30T06:30:00.000Z,2020-04-30T08:05:00.000Z,EIDW,EGLL,"",Business: Meal / Economy: Meal,0,16,168
SIA2371,LOT281,2020-04-30T05:30:00.000Z,2020-04-30T08:25:00.000Z,EPWA,EGLL,B738,Business: No meal / Economy: No meal,0,4,180
ETD5174,EIN380,2020-04-30T06:30:00.000Z,2020-04-30T08:05:00.000Z,EINN,EGLL,"",Business: No meal / Economy: Meal,0,16,168
UAL7657,EIN380,2020-04-30T06:30:00.000Z,2020-04-30T08:05:00.000Z,EINN,EGLL,"",Business: No meal / Economy: No meal,0,16,168
ACA6916,EIN380,2020-04-30T06:30:00.000Z,2020-04-30T08:05:00.000Z,EINN,EGLL,"",Business: No meal / Economy: Meal,0,16,168
UAL7627,EIN154,2020-04-30T06:30:00.000Z,2020-04-30T08:05:00.000Z,EIDW,EGLL,"",Business: No meal / Economy: No meal,0,16,168
AAL6765,BAW831,2020-04-30T06:35:00.000Z,2020-04-30T08:15:00.000Z,EIDW,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
AZU7331,TAP1356,2020-04-30T06:35:00.000Z,2020-04-30T09:20:00.000Z,LPPT,EGLL,A319,"Business: Refreshments, Snack or brunch / Economy: No meal",0,36,238
EIN8331,BAW831,2020-04-30T06:35:00.000Z,2020-04-30T08:15:00.000Z,EIDW,EGLL,A319,Business: No meal / Economy: No meal,0,24,107
BAW831,"",2020-04-30T06:35:00.000Z,2020-04-30T08:15:00.000Z,EIDW,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,24,107
AAL6642,BAW699,2020-04-30T05:40:00.000Z,2020-04-30T08:10:00.000Z,LOWW,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,15,137
ICE450,"",2020-04-30T07:40:00.000Z,2020-04-30T10:45:00.000Z,BIKF,EGLL,B763,"Business: Alcohol for sale, Breakfast / Economy: Alcohol for sale, Food for sale",0,25,237
CPA7230,BAW341,2020-04-30T05:40:00.000Z,2020-04-30T07:50:00.000Z,LFMN,EGLL,A319,Business: No meal / Economy: No meal,0,24,108
JTL7864,BAW699,2020-04-30T05:40:00.000Z,2020-04-30T08:10:00.000Z,LOWW,EGLL,"",Business: No meal / Economy: No meal,0,999,999
JAL7864,BAW699,2020-04-30T05:40:00.000Z,2020-04-30T08:10:00.000Z,LOWW,EGLL,"",Business: No meal / Economy: No meal,0,999,999
AAL6587,BAW341,2020-04-30T05:40:00.000Z,2020-04-30T07:50:00.000Z,LFMN,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,15,114
ANZ4852,THY1979,2020-04-30T04:45:00.000Z,2020-04-30T08:50:00.000Z,LTFM,EGLL,B77W,Business: Meal / Economy: Meal,0,28,372
ETD5763,SAS501,2020-04-30T05:45:00.000Z,2020-04-30T07:50:00.000Z,EKCH,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
ACA6697,THY1979,2020-04-30T04:45:00.000Z,2020-04-30T08:50:00.000Z,LTFM,EGLL,B77W,Business: Meal / Economy: Meal,0,28,372
SIA2629,SAS501,2020-04-30T05:45:00.000Z,2020-04-30T07:50:00.000Z,EKCH,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
SAS501,"",2020-04-30T05:45:00.000Z,2020-04-30T07:50:00.000Z,EKCH,EGLL,B737,"Business: Meal / Economy: Food for sale, Meal",0,6,135
THY1979,"",2020-04-30T04:45:00.000Z,2020-04-30T08:50:00.000Z,LTFM,EGLL,B77W,Business: Meal / Economy: Meal,0,28,372
IBE7499,BAW771,2020-04-30T05:45:00.000Z,2020-04-30T08:30:00.000Z,ESSA,EGLL,A319,Business: No meal / Economy: No meal,0,24,108
ACA9936,SAS501,2020-04-30T05:45:00.000Z,2020-04-30T07:50:00.000Z,EKCH,EGLL,B737,Business: Meal / Economy: Food for sale,0,6,135
FIN5937,BAW771,2020-04-30T05:45:00.000Z,2020-04-30T08:30:00.000Z,ESSA,EGLL,"","Business: Food for sale, Meal / Economy: Food for sale",0,24,184
AAL6525,BAW771,2020-04-30T05:45:00.000Z,2020-04-30T08:30:00.000Z,ESSA,EGLL,A321,"Business: Meal / Economy: Food for sale, Meal",0,15,169
UAL6915,THY1979,2020-04-30T04:45:00.000Z,2020-04-30T08:50:00.000Z,LTFM,EGLL,B77W,Business: No meal / Economy: No meal,0,28,372
SIA2617,SAS525,2020-04-30T05:50:00.000Z,2020-04-30T08:35:00.000Z,ESSA,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
THA6224,SAS525,2020-04-30T05:50:00.000Z,2020-04-30T08:35:00.000Z,ESSA,EGLL,B737,Business: Meal / Economy: Meal,0,6,135
JTL7104,BAW423,2020-04-30T05:50:00.000Z,2020-04-30T07:10:00.000Z,EHAM,EGLL,"",Business: No meal / Economy: No meal,0,999,999
SAS525,"",2020-04-30T05:50:00.000Z,2020-04-30T08:35:00.000Z,ESSA,EGLL,B737,"Business: Meal / Economy: Food for sale, Meal",0,6,135
ETD7451,SAS525,2020-04-30T05:50:00.000Z,2020-04-30T08:35:00.000Z,ESSA,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
JAL7104,BAW423,2020-04-30T05:50:00.000Z,2020-04-30T07:10:00.000Z,EHAM,EGLL,"",Business: No meal / Economy: No meal,0,999,999
AAL6434,BAW423,2020-04-30T05:50:00.000Z,2020-04-30T07:10:00.000Z,EHAM,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,15,137
ACA9938,SAS525,2020-04-30T05:50:00.000Z,2020-04-30T08:35:00.000Z,ESSA,EGLL,B737,Business: Meal / Economy: Food for sale,0,6,135
ACA9954,SAS803,2020-04-30T05:55:00.000Z,2020-04-30T08:20:00.000Z,ENGM,EGLL,B737,Business: Meal / Economy: Food for sale,0,6,135
QTR3,"",2020-04-30T04:55:00.000Z,2020-04-30T12:15:00.000Z,OTHH,EGLL,B77W,Business: Meal / Economy: Meal,0,42,312
ETD7472,SAS803,2020-04-30T05:55:00.000Z,2020-04-30T08:20:00.000Z,ENGM,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
BAW7003,QTR3,2020-04-30T04:55:00.000Z,2020-04-30T12:15:00.000Z,OTHH,EGLL,B77W,Business: Meal / Economy: Meal,0,42,312
SIA2613,SAS803,2020-04-30T05:55:00.000Z,2020-04-30T08:20:00.000Z,ENGM,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
SAS803,"",2020-04-30T05:55:00.000Z,2020-04-30T08:20:00.000Z,ENGM,EGLL,B737,"Business: Meal / Economy: Food for sale, Meal",0,6,135
UAL6984,SAS803,2020-04-30T05:55:00.000Z,2020-04-30T08:20:00.000Z,ENGM,EGLL,B737,Business: No meal / Economy: No meal,0,6,135
AAL8999,FIN1331,2020-04-30T05:00:00.000Z,2020-04-30T08:10:00.000Z,EFHK,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,1,143
ALK3200,FIN1331,2020-04-30T05:00:00.000Z,2020-04-30T08:10:00.000Z,EFHK,EGLL,A319,Business: No meal / Economy: No meal,0,1,143
AAL6299,BAW1461,2020-04-30T07:00:00.000Z,2020-04-30T08:35:00.000Z,EGPH,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,15,137
UAL8818,DLH900,2020-04-30T06:00:00.000Z,2020-04-30T07:40:00.000Z,EDDF,EGLL,"",Business: Cold meal / Economy: Snack or brunch,0,28,138
AAL6619,BAW803,2020-04-30T06:00:00.000Z,2020-04-30T08:15:00.000Z,ESGG,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,15,137
AAL6673,BAW1491,2020-04-30T07:00:00.000Z,2020-04-30T08:30:00.000Z,EGPF,EGLL,A320,"Business: Meal / Economy: Food for sale, Meal",0,15,137
RAM5207,BAW885,2020-04-30T05:00:00.000Z,2020-04-30T08:30:00.000Z,LROP,EGLL,"",Business: No meal / Economy: No meal,0,24,184
FIN1331,"",2020-04-30T05:00:00.000Z,2020-04-30T08:10:00.000Z,EFHK,EGLL,A319,"Business: Food for sale, Meal / Economy: Food for sale, Meal",0,1,143
QTR6291,BAW1461,2020-04-30T07:00:00.000Z,2020-04-30T08:35:00.000Z,EGPH,EGLL,A320,Business: No meal / Economy: No meal,0,2,178
QTR5968,BAW1491,2020-04-30T07:00:00.000Z,2020-04-30T08:30:00.000Z,EGPF,EGLL,"",Business: No meal / Economy: No meal,0,24,136
QFA3802,FIN1331,2020-04-30T05:00:00.000Z,2020-04-30T08:10:00.000Z,EFHK,EGLL,A319,Business: Meal / Economy: Food for sale,0,1,143
BAW6031,FIN1331,2020-04-30T05:00:00.000Z,2020-04-30T08:10:00.000Z,EFHK,EGLL,A319,Business: Meal / Economy: Meal,0,1,143
DLH900,"",2020-04-30T06:00:00.000Z,2020-04-30T07:40:00.000Z,EDDF,EGLL,"",Business: Cold meal / Economy: Snack or brunch,0,28,138
CPA1410,FIN1331,2020-04-30T05:00:00.000Z,2020-04-30T08:10:00.000Z,EFHK,EGLL,A319,Business: No meal / Economy: No meal,0,1,143
IBE7583,BAW1461,2020-04-30T07:00:00.000Z,2020-04-30T08:35:00.000Z,EGPH,EGLL,A320,Business: No meal / Economy: No meal,0,16,156
IBE7731,BAW1491,2020-04-30T07:00:00.000Z,2020-04-30T08:30:00.000Z,EGPF,EGLL,"","",0,0,0
IBE7367,BAW154,2020-04-30T06:00:00.000Z,2020-04-30T11:10:00.000Z,HECA,EGLL,B788,Business: No meal / Economy: No meal,0,35,179
JTL7148,BAW551,2020-04-30T06:05:00.000Z,2020-04-30T08:50:00.000Z,LIRF,EGLL,A320,Business: No meal / Economy: No meal,0,16,156
BAW82,"",2020-04-30T07:05:00.000Z,2020-04-30T13:35:00.000Z,DNAA,EGLL,"",First: Meal / Business: Meal / Economy: Meal,8,49,178
JAL7148,BAW551,2020-04-30T06:05:00.000Z,2020-04-30T08:50:00.000Z,LIRF,EGLL,A320,Business: No meal / Economy: No meal,0,16,156
MEA201,"",2020-04-30T05:10:00.000Z,2020-04-30T10:15:00.000Z,OLBA,EGLL,A320,Business: Breakfast / Economy: Breakfast,0,24,102
ACA6527,MEA201,2020-04-30T05:10:00.000Z,2020-04-30T10:15:00.000Z,OLBA,EGLL,A320,Business: Breakfast / Economy: Breakfast,0,24,102
PAL720,"",2020-04-30T00:10:00.000Z,2020-04-30T14:10:00.000Z,RPLL,EGLL,"",Business: Breakfast / Economy: Breakfast,0,30,265
VIR26,"",2020-04-30T12:15:00.000Z,2020-04-30T19:10:00.000Z,KJFK,EGLL,B789,Business: Lunch / Economy: Lunch,0,31,227
AFR9928,VIR158,2020-04-30T12:15:00.000Z,2020-04-30T18:50:00.000Z,KBOS,EGLL,A333,Business: Lunch / Economy: Lunch,0,31,233
SIA2526,VIR26,2020-04-30T12:15:00.000Z,2020-04-30T19:10:00.000Z,KJFK,EGLL,B789,Business: Lunch / Economy: Lunch,0,31,227
VIR158,"",2020-04-30T12:15:00.000Z,2020-04-30T18:50:00.000Z,KBOS,EGLL,A333,Business: Lunch / Economy: Lunch,0,31,233
ETD19,"",2020-04-30T04:15:00.000Z,2020-04-30T11:50:00.000Z,OMAA,EGLL,B78X,Business: Meal / Economy: Meal,0,32,343
AMC2132,ETD19,2020-04-30T04:15:00.000Z,2020-04-30T11:50:00.000Z,OMAA,EGLL,B78X,Business: No meal / Economy: No meal,0,32,343
VOZ7019,ETD19,2020-04-30T04:15:00.000Z,2020-04-30T11:50:00.000Z,OMAA,EGLL,B78X,Business: Meal / Economy: Meal,0,32,343
SIA2538,VIR158,2020-04-30T12:15:00.000Z,2020-04-30T18:50:00.000Z,KBOS,EGLL,A333,Business: Lunch / Economy: Lunch,0,31,233
SEY5010,ETD19,2020-04-30T04:15:00.000Z,2020-04-30T11:50:00.000Z,OMAA,EGLL,B78X,Business: Meal / Economy: Meal,0,32,343
KLM2501,VIR158,2020-04-30T12:15:00.000Z,2020-04-30T18:50:00.000Z,KBOS,EGLL,A333,Business: Lunch / Economy: Lunch,0,31,233
KLM4825,VIR26,2020-04-30T12:15:00.000Z,2020-04-30T19:10:00.000Z,KJFK,EGLL,B789,Business: Lunch / Economy: Lunch,0,31,227
AVA2413,ETD19,2020-04-30T04:15:00.000Z,2020-04-30T11:50:00.000Z,OMAA,EGLL,B78X,Business: No meal / Economy: No meal,0,32,343
AAL8816,IBE3162,2020-04-30T06:15:00.000Z,2020-04-30T08:40:00.000Z,LEMD,EGLL,A320,"Business: Breakfast / Economy: Breakfast, Food for sale",0,10,114
AFR9656,VIR26,2020-04-30T12:15:00.000Z,2020-04-30T19:10:00.000Z,KJFK,EGLL,B789,Business: Lunch / Economy: Lunch,0,31,227
ANZ4299,ETD19,2020-04-30T04:15:00.000Z,2020-04-30T11:50:00.000Z,OMAA,EGLL,B78X,Business: Meal / Economy: Meal,0,32,343
TAP6903,ETD19,2020-04-30T04:15:00.000Z,2020-04-30T11:50:00.000Z,OMAA,EGLL,B78X,Business: Meal / Economy: Meal,0,32,343
KNE3019,ETD19,2020-04-30T04:15:00.000Z,2020-04-30T11:50:00.000Z,OMAA,EGLL,B78X,"Business: Food for sale, Meal / Economy: Food for sale, Meal",0,32,343
LAN5409,IBE3162,2020-04-30T06:15:00.000Z,2020-04-30T08:40:00.000Z,LEMD,EGLL,A321,Economy: Food for sale,0,0,220
CRK1449,ETD19,2020-04-30T04:15:00.000Z,2020-04-30T11:50:00.000Z,OMAA,EGLL,B78X,Business: No meal / Economy: No meal,0,32,343
ACA6673,ETD19,2020-04-30T04:15:00.000Z,2020-04-30T11:50:00.000Z,OMAA,EGLL,B78X,Business: Meal / Economy: Meal,0,32,343
GIA9126,ETD19,2020-04-30T04:15:00.000Z,2020-04-30T11:50:00.000Z,OMAA,EGLL,B78X,Business: Meal / Economy: Meal,0,32,343
DAL4371,VIR26,2020-04-30T12:15:00.000Z,2020-04-30T19:10:00.000Z,KJFK,EGLL,B789,Business: Lunch / Economy: Lunch,0,31,227
DAL4418,VIR158,2020-04-30T12:15:00.000Z,2020-04-30T18:50:00.000Z,KBOS,EGLL,A333,Business: Lunch / Economy: Lunch,0,31,233
AMX7699,VIR454,2020-04-30T05:25:00.000Z,2020-04-30T11:05:00.000Z,LLBG,EGLL,A333,Business: Lunch / Economy: Lunch,0,31,233
VIR454,"",2020-04-30T05:25:00.000Z,2020-04-30T11:05:00.000Z,LLBG,EGLL,A333,Business: Lunch / Economy: Lunch,0,31,233
