ident,actual_ident,scheduled_departuretm,scheduled_arrivaltm,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
BOV5104,IBE3166,2020-05-07T13:50:00.000+0000,2020-05-07T16:15:00.000+0000,LEMD,EGLL,A346,Business: No meal / Economy: No meal,0,36,323
UAL7665,EIN934,2020-05-07T14:55:00.000+0000,2020-05-07T16:20:00.000+0000,EGAC,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
BAW2134,EIN934,2020-05-07T14:55:00.000+0000,2020-05-07T16:20:00.000+0000,EGAC,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
EIN722,,2020-05-07T15:00:00.000+0000,2020-05-07T16:25:00.000+0000,EICK,EGLL,A320,Business: Meal / Economy: Meal,0,4,168
KQA3058,AFR1280,2020-05-07T14:00:00.000+0000,2020-05-07T15:25:00.000+0000,LFPG,EGLL,A320,Business: No meal / Economy: No meal,0,108,66
BAW5922,EIN722,2020-05-07T15:00:00.000+0000,2020-05-07T16:25:00.000+0000,EICK,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
JAL6841,FIN1337,2020-05-07T13:10:00.000+0000,2020-05-07T16:15:00.000+0000,EFHK,EGLL,A319,Business: No meal / Economy: No meal,0,1,143
LAN5354,FIN1337,2020-05-07T13:10:00.000+0000,2020-05-07T16:15:00.000+0000,EFHK,EGLL,A319,Business: No meal / Economy: No meal,0,1,143
AAL9005,FIN1337,2020-05-07T13:10:00.000+0000,2020-05-07T16:15:00.000+0000,EFHK,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,1,143
ICE454,,2020-05-07T16:10:00.000+0000,2020-05-07T19:20:00.000+0000,BIKF,EGLL,B752,"Business: Alcohol for sale, Dinner / Economy: Alcohol for sale, Food for sale",0,22,161
BAW6033,FIN1337,2020-05-07T13:10:00.000+0000,2020-05-07T16:15:00.000+0000,EFHK,EGLL,A319,Business: Meal / Economy: Meal,0,1,143
JTL6841,FIN1337,2020-05-07T13:10:00.000+0000,2020-05-07T16:15:00.000+0000,EFHK,EGLL,A319,Business: No meal / Economy: No meal,0,1,143
FIN1337,,2020-05-07T13:10:00.000+0000,2020-05-07T16:15:00.000+0000,EFHK,EGLL,A319,"Business: Food for sale, Meal / Economy: Food for sale, Meal",0,1,143
FIN5780,AAL50,2020-05-07T21:15:00.000+0000,2020-05-08T06:30:00.000+0000,KDFW,EGLL,B788,Business: No meal / Economy: No meal,0,20,214
GFA6650,AAL50,2020-05-07T21:15:00.000+0000,2020-05-08T06:30:00.000+0000,KDFW,EGLL,B788,Business: Dinner / Economy: Dinner,0,20,214
AAL50,,2020-05-07T21:15:00.000+0000,2020-05-08T06:30:00.000+0000,KDFW,EGLL,B788,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0,20,214
ELY8028,AAL50,2020-05-07T21:15:00.000+0000,2020-05-08T06:30:00.000+0000,KDFW,EGLL,B788,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0,20,214
BAW1505,AAL50,2020-05-07T21:15:00.000+0000,2020-05-08T06:30:00.000+0000,KDFW,EGLL,B788,Business: Meal / Economy: Meal,0,20,214
BAW3287,LOG3287,2020-05-07T15:40:00.000+0000,2020-05-07T17:10:00.000+0000,EGNS,EGLL,AT43,"Business: Meal / Economy: Snack or brunch, Meal",0,6,42
BAW5976,EIN176,2020-05-07T16:00:00.000+0000,2020-05-07T17:20:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
IBE7450,BAW294,2020-05-07T22:05:00.000+0000,2020-05-08T05:50:00.000+0000,KORD,EGLL,B744,First: No meal / Business: No meal / Economy: No meal,14,86,175
SWR326,,2020-05-07T15:10:00.000+0000,2020-05-07T16:55:00.000+0000,LSZH,EGLL,,Business: Meal / Economy: Snack or brunch,0,1,179
BAW2136,EIN936,2020-05-07T16:20:00.000+0000,2020-05-07T17:40:00.000+0000,EGAC,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
AZA208,,2020-05-07T15:20:00.000+0000,2020-05-07T18:10:00.000+0000,LIRF,EGLL,A320,"Economy: Refreshments, Lunch",0,0,180
BAW5944,EIN386,2020-05-07T16:25:00.000+0000,2020-05-07T17:55:00.000+0000,EINN,EGLL,A320,Economy: Food for sale,0,0,180
ACA6894,EIN386,2020-05-07T16:25:00.000+0000,2020-05-07T17:55:00.000+0000,EINN,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
OMA5031,KLM1031,2020-05-07T15:35:00.000+0000,2020-05-07T16:55:00.000+0000,EHAM,EGLL,B732,Business: Meal / Economy: Meal,0,12,144
EIN178,,2020-05-07T17:00:00.000+0000,2020-05-07T18:20:00.000+0000,EIDW,EGLL,A320,Business: Meal / Economy: Meal,0,4,168
BAW5978,EIN178,2020-05-07T17:00:00.000+0000,2020-05-07T18:20:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
AHY7,,2020-05-07T14:05:00.000+0000,2020-05-07T20:05:00.000+0000,UBBB,EGLL,B788,Business: Hot meal / Economy: Hot meal,0,18,192
KQA3220,AFR1080,2020-05-07T16:15:00.000+0000,2020-05-07T17:35:00.000+0000,LFPG,EGLL,A321,Business: No meal / Economy: No meal,0,82,130
AUA7852,UAL931,2020-05-07T23:30:00.000+0000,2020-05-08T07:10:00.000+0000,KORD,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
UAL931,,2020-05-07T23:30:00.000+0000,2020-05-08T07:10:00.000+0000,KORD,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
SWR3041,UAL931,2020-05-07T23:30:00.000+0000,2020-05-08T07:10:00.000+0000,KORD,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
ACA5364,UAL931,2020-05-07T23:30:00.000+0000,2020-05-08T07:10:00.000+0000,KORD,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
BEL9086,UAL931,2020-05-07T23:30:00.000+0000,2020-05-08T07:10:00.000+0000,KORD,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
DLH9349,UAL931,2020-05-07T23:30:00.000+0000,2020-05-08T07:10:00.000+0000,KORD,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
FIN5416,BAW216,2020-05-07T22:35:00.000+0000,2020-05-08T05:55:00.000+0000,KIAD,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
IBE7404,BAW216,2020-05-07T22:35:00.000+0000,2020-05-08T05:55:00.000+0000,KIAD,EGLL,B788,Business: No meal / Economy: No meal,0,35,179
AAL6167,BAW216,2020-05-07T22:35:00.000+0000,2020-05-08T05:55:00.000+0000,KIAD,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
EIN8916,BAW216,2020-05-07T22:35:00.000+0000,2020-05-08T05:55:00.000+0000,KIAD,EGLL,B788,Business: No meal / Economy: No meal,0,35,179
BAW3383,,2020-05-07T17:35:00.000+0000,2020-05-07T20:05:00.000+0000,LPPR,EGLL,B752,,0,0,0
BAW216,,2020-05-07T22:35:00.000+0000,2020-05-08T05:55:00.000+0000,KIAD,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
ALK2856,ACA856,2020-05-07T22:35:00.000+0000,2020-05-08T05:35:00.000+0000,CYYZ,EGLL,B77W,Business: No meal / Economy: No meal,0,40,336
OMA5527,KLM1027,2020-05-07T16:50:00.000+0000,2020-05-07T18:15:00.000+0000,EHAM,EGLL,B732,Business: Meal / Economy: Meal,0,12,144
FIN5534,BAW294,2020-05-07T23:55:00.000+0000,2020-05-08T07:40:00.000+0000,KORD,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
BAW294,,2020-05-07T23:55:00.000+0000,2020-05-08T07:40:00.000+0000,KORD,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
EIN8994,BAW294,2020-05-07T23:55:00.000+0000,2020-05-08T07:40:00.000+0000,KORD,EGLL,B789,First: No meal / Business: No meal / Economy: No meal,8,42,166
AAL6194,BAW294,2020-05-07T23:55:00.000+0000,2020-05-08T07:40:00.000+0000,KORD,EGLL,B789,First: Meal / Business: Meal / Economy: Meal,8,42,166
BAW5970,EIN182,2020-05-07T18:00:00.000+0000,2020-05-07T19:25:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
IBE7400,BAW212,2020-05-07T23:15:00.000+0000,2020-05-08T05:50:00.000+0000,KBOS,EGLL,A388,First: No meal / Business: No meal / Economy: No meal,14,97,358
FIN5412,BAW212,2020-05-07T23:15:00.000+0000,2020-05-08T05:50:00.000+0000,KBOS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
EIN8912,BAW212,2020-05-07T23:15:00.000+0000,2020-05-08T05:50:00.000+0000,KBOS,EGLL,B789,Business: No meal / Economy: No meal,0,50,166
BAW212,,2020-05-07T23:15:00.000+0000,2020-05-08T05:50:00.000+0000,KBOS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
AAL6163,BAW212,2020-05-07T23:15:00.000+0000,2020-05-08T05:50:00.000+0000,KBOS,EGLL,B788,Business: Meal / Economy: Meal,0,35,179
IBE4251,AAL38,2020-05-07T23:15:00.000+0000,2020-05-08T08:00:00.000+0000,KMIA,EGLL,B77W,,0,0,0
AAL38,,2020-05-07T23:40:00.000+0000,2020-05-08T08:25:00.000+0000,KMIA,EGLL,B77W,"First: Breakfast, Dinner / Business: Breakfast, Dinner / Economy: Breakfast, Dinner",8,52,244
VIR4010,DAL32,2020-05-07T23:40:00.000+0000,2020-05-08T08:05:00.000+0000,KATL,EGLL,B764,First: No meal / Business: Dinner / Economy: Dinner,20,34,184
KLM6069,DAL32,2020-05-07T23:40:00.000+0000,2020-05-08T08:05:00.000+0000,KATL,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
DAL32,,2020-05-07T23:40:00.000+0000,2020-05-08T08:05:00.000+0000,KATL,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
FIN4028,AAL38,2020-05-07T23:40:00.000+0000,2020-05-08T08:25:00.000+0000,KMIA,EGLL,B77W,First: No meal / Business: No meal / Economy: No meal,8,52,244
BAW1529,AAL38,2020-05-07T23:40:00.000+0000,2020-05-08T08:25:00.000+0000,KMIA,EGLL,B77W,First: Meal / Business: Meal / Economy: Meal,8,52,244
ELY8080,AAL38,2020-05-07T23:40:00.000+0000,2020-05-08T08:25:00.000+0000,KMIA,EGLL,B77W,"First: Breakfast, Dinner / Business: Breakfast, Dinner / Economy: Breakfast, Dinner",8,52,244
GFA6682,AAL38,2020-05-07T23:40:00.000+0000,2020-05-08T08:25:00.000+0000,KMIA,EGLL,B77W,First: No meal / Business: Breakfast / Economy: Breakfast,8,52,244
AFR3553,DAL32,2020-05-07T23:40:00.000+0000,2020-05-08T08:05:00.000+0000,KATL,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
VIR4028,DAL1,2020-05-07T23:45:00.000+0000,2020-05-08T07:05:00.000+0000,KJFK,EGLL,B764,First: No meal / Business: Dinner / Economy: Dinner,20,34,184
KLM6101,DAL1,2020-05-07T23:45:00.000+0000,2020-05-08T07:05:00.000+0000,KJFK,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
AFR8991,DAL1,2020-05-07T23:45:00.000+0000,2020-05-08T07:05:00.000+0000,KJFK,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
DAL1,,2020-05-07T23:45:00.000+0000,2020-05-08T07:05:00.000+0000,KJFK,EGLL,B764,First: Dinner / Business: Dinner / Economy: Dinner,20,34,184
DLH7626,UAL14,2020-05-07T23:50:00.000+0000,2020-05-08T06:40:00.000+0000,KEWR,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
ACA5878,UAL14,2020-05-07T23:50:00.000+0000,2020-05-08T06:40:00.000+0000,KEWR,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
SWR3047,UAL14,2020-05-07T23:50:00.000+0000,2020-05-08T06:40:00.000+0000,KEWR,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
AUA7796,UAL14,2020-05-07T23:50:00.000+0000,2020-05-08T06:40:00.000+0000,KEWR,EGLL,B78X,Business: No meal / Economy: No meal,0,44,274
UAL14,,2020-05-07T23:50:00.000+0000,2020-05-08T06:40:00.000+0000,KEWR,EGLL,B78X,Business: Dinner / Economy: Dinner,0,44,274
BAW3480,,2020-05-07T18:00:00.000+0000,2020-05-07T20:00:00.000+0000,LIMC,EGLL,A306,,0,0,0
BAW5924,EIN724,2020-05-07T19:15:00.000+0000,2020-05-07T20:35:00.000+0000,EICK,EGLL,A320,Economy: Food for sale,0,0,180
BAW5960,EIN184,2020-05-07T19:15:00.000+0000,2020-05-07T20:30:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
BAW5948,EIN186,2020-05-07T20:10:00.000+0000,2020-05-07T21:25:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
VIR7969,SIA322,2020-05-07T15:30:00.000+0000,2020-05-08T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
SAS8042,SIA322,2020-05-07T15:30:00.000+0000,2020-05-08T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
VOZ5558,SIA322,2020-05-07T15:30:00.000+0000,2020-05-08T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
FJI5901,SIA322,2020-05-07T15:30:00.000+0000,2020-05-08T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
SIA322,,2020-05-07T15:30:00.000+0000,2020-05-08T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
ANZ3322,SIA322,2020-05-07T15:30:00.000+0000,2020-05-08T04:55:00.000+0000,WSSS,EGLL,A359,Business: Meal / Economy: Meal,0,42,211
TAP8404,SIA322,2020-05-07T15:30:00.000+0000,2020-05-08T04:55:00.000+0000,WSSS,EGLL,A359,Business: No meal / Economy: No meal,0,42,211
ANA5354,EMT700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,ETH700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,EMT700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
TAP8984,ETH700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7210,EMT700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,ETH700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,EMT700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,EMT700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7210,ETH700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,ETH700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,ETH700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7210,ETH700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,ETH700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6023,EMT700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ETH700,,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,"Business: Dinner / Economy: Breakfast, Dinner",0,30,313
EMT700,,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,"Business: Dinner / Economy: Breakfast, Dinner",0,30,313
TAP8984,EMT700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7210,EMT700,2020-05-07T21:35:00.000+0000,2020-05-08T05:50:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
GFA7,,2020-05-07T22:40:00.000+0000,2020-05-08T05:55:00.000+0000,OBBI,EGLL,B789,Business: Breakfast / Economy: Breakfast,0,26,256
QTR9,,2020-05-07T22:45:00.000+0000,2020-05-08T06:05:00.000+0000,OTHH,EGLL,A35K,Business: Meal / Economy: Meal,0,46,281
BAW7009,QTR9,2020-05-07T22:45:00.000+0000,2020-05-08T06:05:00.000+0000,OTHH,EGLL,A35K,Business: Meal / Economy: Meal,0,46,281
OMA103,,2020-05-07T21:50:00.000+0000,2020-05-08T05:30:00.000+0000,OOMS,EGLL,B789,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0,30,258
KNE3011,ETD11,2020-05-07T22:05:00.000+0000,2020-05-08T05:45:00.000+0000,OMAA,EGLL,A388,"First: Food for sale / Business: Food for sale, Meal / Economy: Food for sale, Meal",11,70,405
AMC2134,ETD11,2020-05-07T22:05:00.000+0000,2020-05-08T05:45:00.000+0000,OMAA,EGLL,B78X,Business: No meal / Economy: No meal,0,28,199
GIA9056,ETD11,2020-05-07T22:05:00.000+0000,2020-05-08T05:45:00.000+0000,OMAA,EGLL,B789,Business: Meal / Economy: Meal,0,999,999
ACA6401,AIC161,2020-05-07T21:15:00.000+0000,2020-05-08T06:30:00.000+0000,VIDP,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
TAP7023,AIC161,2020-05-07T21:15:00.000+0000,2020-05-08T06:30:00.000+0000,VIDP,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
AIC161,,2020-05-07T21:15:00.000+0000,2020-05-08T06:30:00.000+0000,VIDP,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
CCA849,,2020-05-07T20:25:00.000+0000,2020-05-08T09:05:00.000+0000,ZSPD,EGLL,B77W,Business: No meal / Economy: No meal,0,36,356
TAP8777,CCA849,2020-05-07T20:25:00.000+0000,2020-05-08T09:05:00.000+0000,ZSPD,EGLL,B77W,Business: No meal / Economy: No meal,0,36,356
TAP8777,CCD849,2020-05-07T20:25:00.000+0000,2020-05-08T09:05:00.000+0000,ZSPD,EGLL,B77W,Business: No meal / Economy: No meal,0,36,356
TAP8777,CCA849,2020-05-07T20:25:00.000+0000,2020-05-08T09:05:00.000+0000,ZSPD,EGLL,B77W,Business: No meal / Economy: No meal,0,36,356
TAP8777,CCD849,2020-05-07T20:25:00.000+0000,2020-05-08T09:05:00.000+0000,ZSPD,EGLL,B77W,Business: No meal / Economy: No meal,0,36,356
CCD849,,2020-05-07T20:25:00.000+0000,2020-05-08T09:05:00.000+0000,ZSPD,EGLL,B77W,Business: No meal / Economy: No meal,0,36,356
ACA6435,AIC171,2020-05-07T23:25:00.000+0000,2020-05-08T09:15:00.000+0000,VAAH,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
AIC171,,2020-05-07T23:25:00.000+0000,2020-05-08T09:15:00.000+0000,VAAH,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
HVN655,,2020-05-07T22:15:00.000+0000,2020-05-08T11:05:00.000+0000,VVNB,EGLL,,Business: No meal / Economy: No meal,0,28,283
